source,target,best_lag,p_value
EGLL,LFPG,2,4.7764835067878e-06
EGLL,EHAM,7,0.14611485066318955
EGLL,EDDF,1,0.3001098123730427
EGLL,LEMD,2,0.0005869698400807181
EGLL,LEBL,3,0.0004254530578867676
EGLL,EDDM,2,0.49744809782258936
EGLL,EGKK,2,1.492563378615754e-09
EGLL,LIRF,4,0.29570448910494335
EGLL,EIDW,5,0.016408505875943814
EGLL,LATI,4,0.0005746304802809648
EGLL,LQSA,1,0.0005461763776836296
EGLL,LBSF,7,2.9449579353624732e-05
EGLL,LBBG,2,0.0016333948420861587
EGLL,LDZA,6,0.0004983715501528204
EGLL,LDSP,4,0.00779950325651124
EGLL,LDDU,5,0.0006711657013222026
EGLL,BKPR,4,2.2337036620542302e-05
EGLL,LYTV,2,0.002379572732476383
EGLL,LWSK,6,0.011475405977050301
LFPG,EGLL,2,8.181279539251046e-10
LFPG,EHAM,7,9.028372547067643e-06
LFPG,EDDF,2,0.054243204716109376
LFPG,LEMD,6,1.327881229629957e-05
LFPG,LEBL,8,1.4346837085055702e-07
LFPG,EDDM,1,0.0017714661172596993
LFPG,EGKK,6,1.7273506342579054e-11
LFPG,LIRF,1,0.3864595006187804
LFPG,EIDW,1,1.0187768892097559e-08
LFPG,LATI,7,0.00021344649470153573
LFPG,LQSA,2,9.662028562816005e-05
LFPG,LBSF,8,0.0016052755981484463
LFPG,LBBG,8,0.00013915828117423405
LFPG,LDZA,4,0.0017420148182814173
LFPG,LDSP,5,0.0011914893412829138
LFPG,LDDU,8,0.00012688074848583227
LFPG,BKPR,6,0.017831071612098202
LFPG,LYTV,1,0.00748953095440467
LFPG,LWSK,8,0.013716229265312038
EHAM,EGLL,1,0.00017625729418528182
EHAM,LFPG,1,0.019803246828240174
EHAM,EDDF,1,0.1847453096201391
EHAM,LEMD,1,0.0017766441643274173
EHAM,LEBL,5,0.07571290007990016
EHAM,EDDM,1,0.7879555796081676
EHAM,EGKK,1,1.325192900646381e-08
EHAM,LIRF,4,0.2179381151608405
EHAM,EIDW,7,1.161983760159696e-09
EHAM,LATI,1,0.005902423697408642
EHAM,LQSA,8,0.08692385466573822
EHAM,LBSF,7,0.0053277893168939125
EHAM,LBBG,8,0.000374421542129137
EHAM,LDZA,7,0.006991673553392981
EHAM,LDSP,8,0.08105552728167618
EHAM,LDDU,4,0.17917970752298348
EHAM,BKPR,5,0.021737364140653668
EHAM,LYTV,8,0.0029925207990918346
EHAM,LWSK,5,0.5392247832492798
EDDF,EGLL,2,0.008484331706685732
EDDF,LFPG,1,0.2833371913333594
EDDF,EHAM,2,0.016642352550816947
EDDF,LEMD,8,0.14829796420163596
EDDF,LEBL,2,1.2339772814385794e-05
EDDF,EDDM,1,0.0028335274018960258
EDDF,EGKK,6,2.2930199576568333e-07
EDDF,LIRF,1,0.3761351955745551
EDDF,EIDW,5,3.1473911578031644e-07
EDDF,LATI,1,0.2993760422344988
EDDF,LQSA,5,0.030762122591164155
EDDF,LBSF,5,0.008029772171448088
EDDF,LBBG,3,0.044004789757702195
EDDF,LDZA,2,0.056370511702402225
EDDF,LDSP,1,0.0023808565055004937
EDDF,LDDU,1,0.04384709473700921
EDDF,BKPR,2,0.0009999272552079902
EDDF,LYTV,1,0.28163645938065957
EDDF,LWSK,3,0.020957180109692695
LEMD,EGLL,1,0.00038143772341085177
LEMD,LFPG,3,0.1442855584549597
LEMD,EHAM,2,0.17607437707535503
LEMD,EDDF,1,0.39534830901382656
LEMD,LEBL,2,0.009064146416865202
LEMD,EDDM,1,0.3935031131521928
LEMD,EGKK,8,6.682939479596455e-07
LEMD,LIRF,3,3.660464123020535e-05
LEMD,EIDW,1,0.12004018705347133
LEMD,LATI,1,1.8307730196776835e-06
LEMD,LQSA,8,0.00569926108370757
LEMD,LBSF,3,2.233709145398001e-05
LEMD,LBBG,1,4.1339477346393416e-07
LEMD,LDZA,2,3.439109243979261e-05
LEMD,LDSP,2,1.4129234740002998e-07
LEMD,LDDU,2,0.0007660444126533005
LEMD,BKPR,6,0.0002456366544676941
LEMD,LYTV,8,1.600466198513557e-06
LEMD,LWSK,7,0.0007202862571653867
LEBL,EGLL,3,0.004618814487078805
LEBL,LFPG,4,1.1872129692346261e-05
LEBL,EHAM,1,0.03631748577236631
LEBL,EDDF,7,3.4109858060575726e-05
LEBL,LEMD,1,3.7319494236140505e-05
LEBL,EDDM,5,0.003679411396508845
LEBL,EGKK,6,0.000943339238501678
LEBL,LIRF,6,5.045983841099752e-06
LEBL,EIDW,4,0.00021479364538189527
LEBL,LATI,1,0.0038425252543463125
LEBL,LQSA,8,0.011648776208188953
LEBL,LBSF,1,1.3217392686615857e-08
LEBL,LBBG,1,0.0002969128657547207
LEBL,LDZA,1,0.0011379934168428908
LEBL,LDSP,1,3.426896036868739e-05
LEBL,LDDU,2,0.0010787777254345902
LEBL,BKPR,1,3.748227464698809e-05
LEBL,LYTV,7,0.004793333637872456
LEBL,LWSK,1,4.2981721324741825e-06
EDDM,EGLL,2,0.021768212977058953
EDDM,LFPG,4,0.005693322917413333
EDDM,EHAM,6,0.008686838842761476
EDDM,EDDF,1,0.0306435353675079
EDDM,LEMD,3,0.000712773349930141
EDDM,LEBL,2,0.0005754758930211707
EDDM,EGKK,6,8.425830021673146e-08
EDDM,LIRF,5,0.05297076453411833
EDDM,EIDW,8,1.2881780038646662e-11
EDDM,LATI,2,0.07478465200670313
EDDM,LQSA,8,0.00027390383842575806
EDDM,LBSF,3,0.03525394681335768
EDDM,LBBG,2,0.6846135233539146
EDDM,LDZA,2,0.13192138312742313
EDDM,LDSP,1,0.018200327316890776
EDDM,LDDU,1,0.20563099572916593
EDDM,BKPR,5,0.12917637363441795
EDDM,LYTV,1,0.5229100315816568
EDDM,LWSK,1,0.22224700013275267
EGKK,EGLL,1,0.00025395932677885343
EGKK,LFPG,6,0.00819990973109406
EGKK,EHAM,7,0.011432297160013233
EGKK,EDDF,1,0.2098294308643901
EGKK,LEMD,1,1.8879893126329153e-10
EGKK,LEBL,7,4.8439971900832094e-05
EGKK,EDDM,3,0.15931177404662358
EGKK,LIRF,4,0.0015221952213451532
EGKK,EIDW,8,4.164045675292392e-07
EGKK,LATI,2,0.00028521350342061176
EGKK,LQSA,1,0.0007901619074472312
EGKK,LBSF,6,1.2566656955454246e-09
EGKK,LBBG,3,3.079303880840104e-05
EGKK,LDZA,8,1.831303829069409e-06
EGKK,LDSP,5,4.128610227236161e-06
EGKK,LDDU,3,1.8183038020440883e-06
EGKK,BKPR,3,1.1290036749740285e-06
EGKK,LYTV,1,3.3311166718189594e-07
EGKK,LWSK,4,2.1232698333693574e-07
