source,target,best_lag,p_value
EDDF,EDDM,23,2.914644275552638e-50
LFPG,EIDW,3,1.9886738257819596e-12
EDDM,LEBL,3,3.040724360073012e-11
EGLL,EIDW,1,2.9795782392137494e-10
EGLL,LIRF,6,1.1775403170550617e-09
LFPG,EGLL,5,3.4613054279197686e-09
EDDM,LDSP,24,3.924050291045328e-09
LFPG,LIRF,4,2.3567754630549286e-08
LEMD,LEBL,1,6.01177954831407e-08
EIDW,EGLL,22,1.1000244369030325e-07
LEBL,EIDW,1,1.2372743276416278e-07
EIDW,LEMD,1,1.4554084433074565e-07
LQSA,EGLL,20,1.467290726332901e-07
LEMD,LWSK,2,1.4903144833434322e-07
EIDW,EGKK,8,2.5428099927962585e-07
EDDM,LBBG,14,4.962656377852531e-07
EHAM,LDDU,15,6.428928672712636e-07
EDDF,EIDW,1,6.599909240626736e-07
EGLL,LATI,20,7.208870763903057e-07
EIDW,LEBL,1,8.994978827413658e-07
