source,target,best_lag,p_value
LIRF,EDDF,17,8.630320419233638e-12
EGKK,LIRF,19,7.956462651792876e-11
EHAM,LWSK,9,8.082716926150648e-09
EGLL,LYTV,14,1.933607869709273e-08
LDSP,EHAM,21,5.6354377756926046e-08
LDSP,LDDU,1,4.792171524304476e-07
LATI,EDDM,8,5.277672085406927e-07
LDDU,EIDW,10,2.2766289404234384e-06
LQSA,LFPG,22,3.838398060936742e-06
LEBL,LQSA,6,5.269927196655678e-06
LQSA,EIDW,19,5.946154047322783e-06
BKPR,LDSP,17,7.65517072664336e-06
LFPG,LWSK,6,1.1190251929300895e-05
LEMD,EIDW,14,1.3847817293198692e-05
LEMD,EDDF,22,1.5113604930548095e-05
LFPG,LEMD,13,1.7684698180083465e-05
EDDF,LDZA,9,1.8906984045487973e-05
EHAM,LEMD,3,2.1341871935876126e-05
LWSK,LQSA,19,2.166010469656953e-05
LIRF,LQSA,10,2.674660412201213e-05
