,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.6768436100298236,0.39122772475971235,0.16392612971701842,0.32785225943266305
1,500,0.6962708856749816,0.3857755635668811,0.03914983735909514,0.07829967471819028
2,1000,0.8094091306910242,0.3701847092544227,2.739930525761473e-05,5.4798610515229455e-05
3,5000,0.8068644598768747,0.2876524754748181,1.7401321743506404e-287,0.0
