source,target,best_lag,p_value
EGLL,EDDF,24,8.90812785081637e-37
EDDM,EIDW,4,5.84910132099569e-09
LIRF,LDSP,10,6.471059635061873e-08
EGKK,LEMD,1,8.135719447479555e-08
LIRF,LBSF,23,1.204476696418017e-07
EHAM,EIDW,7,2.1928957777972943e-07
BKPR,LWSK,1,3.8634937737497824e-07
LEMD,LIRF,16,4.554227688410282e-07
LATI,LDSP,16,1.2886919250651795e-06
LEMD,LBBG,2,1.4220033207498493e-06
LFPG,EGKK,5,1.9377718698961586e-06
EGKK,LBSF,5,4.855859150650182e-06
EIDW,LEMD,3,5.153982380356657e-06
EDDM,EGKK,9,5.7128853674520225e-06
LEBL,LBSF,1,8.022319792957012e-06
EGKK,LEBL,21,9.09297370098324e-06
LBSF,LDSP,3,1.0832583071569575e-05
EDDF,LEBL,3,1.1817744484794148e-05
EIDW,EGKK,22,1.3906212354346757e-05
EIDW,LEBL,7,1.6025949842186678e-05
