source,target,best_lag,p_value
LYTV,LBBG,2,0.7832548147286416
LYTV,LQSA,3,0.005102399336155854
LYTV,LDDU,6,0.2037531143189145
LYTV,LDZA,5,0.01822767746860803
LYTV,BKPR,6,0.04081741098404236
LYTV,LBSF,3,0.03461849248198465
LYTV,LWSK,1,0.4182936619674965
LYTV,LATI,6,0.11067566022817116
LYTV,LDSP,6,0.36613586632185785
LBBG,LYTV,3,0.5041743723876835
LBBG,LQSA,2,0.5368798021486432
LBBG,LDDU,1,0.5158105103677924
LBBG,LDZA,2,0.005157278827494901
LBBG,BKPR,2,0.02857885741758739
LBBG,LBSF,1,0.22070492560692545
LBBG,LWSK,7,0.19315254362514545
LBBG,LATI,1,0.5526713684321138
LBBG,LDSP,1,0.014147414944304847
LQSA,LYTV,4,0.20879465511173345
LQSA,LBBG,8,0.5846141144191961
LQSA,LDDU,1,0.3430125415354167
LQSA,LDZA,4,0.3311806468104322
LQSA,BKPR,1,0.5078154426948582
LQSA,LBSF,8,0.06593486504948196
LQSA,LWSK,8,0.0006793439729901427
LQSA,LATI,3,0.014659803664091635
LQSA,LDSP,2,0.00012057110488753664
LDDU,LYTV,2,0.4029661941989462
LDDU,LBBG,3,0.4385628902968858
LDDU,LQSA,1,0.7516799963809893
LDDU,LDZA,1,0.5086872805936946
LDDU,BKPR,1,0.10513566855582397
LDDU,LBSF,5,0.4401363104084952
LDDU,LWSK,4,0.19157678484675836
LDDU,LATI,4,0.14100988284235377
LDDU,LDSP,1,0.053393354484448846
LDZA,LYTV,3,0.00010759872802817354
LDZA,LBBG,3,0.0004364292709428317
LDZA,LQSA,1,0.1350474807903783
LDZA,LDDU,7,1.2899792313513617e-13
LDZA,BKPR,2,0.00985128902848262
LDZA,LBSF,5,0.04094097654764402
LDZA,LWSK,2,0.047831423517913856
LDZA,LATI,1,0.018576745463962267
LDZA,LDSP,6,5.101468208588902e-07
BKPR,LYTV,3,0.2781541432850696
BKPR,LBBG,1,0.2976608431387622
BKPR,LQSA,1,1.272238772577842e-05
BKPR,LDDU,4,0.08485101852473388
BKPR,LDZA,4,0.045735742057735826
BKPR,LBSF,2,0.00039728266325787
BKPR,LWSK,8,0.010140434396189257
BKPR,LATI,5,0.001967906322403492
BKPR,LDSP,4,0.2863983557662219
LBSF,LYTV,1,0.4986932163112181
LBSF,LBBG,3,0.35666448755431035
LBSF,LQSA,1,0.4376295112245788
LBSF,LDDU,5,0.1673889666406762
LBSF,LDZA,2,0.13779504185335
LBSF,BKPR,3,0.15483958953559362
LBSF,LWSK,1,0.2424281609367801
LBSF,LATI,1,0.07812875897725995
LBSF,LDSP,3,0.07137370117226895
LWSK,LYTV,2,0.14271716154877442
LWSK,LBBG,1,0.00027094604917496303
LWSK,LQSA,1,0.15317282951755096
LWSK,LDDU,4,0.06642891010041319
LWSK,LDZA,4,0.6843617628295606
LWSK,BKPR,5,0.12257018940040594
LWSK,LBSF,3,0.2792641000896152
LWSK,LATI,8,0.00035734858038966635
LWSK,LDSP,3,0.10878153346582563
LATI,LYTV,8,0.06843872396347951
LATI,LBBG,1,0.21468970712288526
LATI,LQSA,4,0.11464150565011282
LATI,LDDU,7,0.00010133818731182001
LATI,LDZA,7,0.05272580842471729
LATI,BKPR,7,0.1179939627978881
LATI,LBSF,8,0.003935310990271162
LATI,LWSK,2,0.14167090332538154
LATI,LDSP,4,3.237958040147714e-06
LDSP,LYTV,2,0.0009028241442576948
LDSP,LBBG,3,0.04456037839840463
LDSP,LQSA,1,0.1066169224626975
LDSP,LDDU,3,6.499971325711586e-21
LDSP,LDZA,1,3.7609386710860445e-10
LDSP,BKPR,1,0.055499050904327274
LDSP,LBSF,5,3.24895976562474e-06
LDSP,LWSK,5,3.444479938213178e-05
LDSP,LATI,5,0.12219701450846948
