source,target,best_lag,p_value
EGLL,LFPG,24,4.1818985816625613e-29
EDDF,EGLL,24,6.906188748634156e-14
EDDM,EGKK,21,7.09327715375751e-10
LEMD,EIDW,1,1.4717117165800269e-08
EGKK,EIDW,9,1.873059349719142e-08
EIDW,EGKK,5,9.923219718039937e-08
EIDW,LQSA,11,1.3945621005644852e-07
EHAM,EDDM,3,1.547328173096803e-07
EDDM,LEBL,22,3.415506765663439e-07
EIDW,LEBL,7,3.736133044608067e-07
EDDM,LQSA,22,7.44136734372507e-07
LEMD,LEBL,23,1.0334254651715802e-06
LDSP,LDZA,24,1.1067777231434458e-06
LDSP,LEMD,1,1.1225626797522647e-06
LFPG,LEBL,9,2.361710173337268e-06
LFPG,EGKK,7,2.481823260128194e-06
LEMD,EGKK,10,2.6002467560210957e-06
EGKK,LEMD,22,3.0598329729171e-06
LEBL,EIDW,18,3.4411391554719157e-06
LEBL,EDDM,10,4.100962182410037e-06
