source,target,best_lag,p_value
EDDM,EHAM,23,3.138274756278071e-18
EDDF,EIDW,6,9.360504575485398e-16
LYTV,EDDM,17,3.1758214411272493e-12
LIRF,EGLL,8,5.260839087340681e-10
EGKK,EDDM,24,6.208052386473945e-09
EGLL,EDDF,23,3.667718938970681e-08
EDDF,EGLL,3,4.351632980872907e-08
LEMD,EDDF,2,9.38242598944429e-08
LEMD,EGLL,4,2.078594474630911e-07
LIRF,EHAM,24,8.770740611595136e-07
LEMD,LFPG,1,1.2039985296553145e-06
LATI,LDDU,24,2.297299681131758e-06
LDZA,LEBL,20,3.1369969153238395e-06
EGLL,EHAM,22,3.4919318596131333e-06
EIDW,LATI,10,5.749252270235849e-06
LWSK,LIRF,20,6.634155868827698e-06
EDDF,EHAM,3,1.1364431699763793e-05
LFPG,LEMD,2,1.307587771491092e-05
EIDW,EGLL,15,1.355465266730591e-05
EGLL,EIDW,1,1.580378844793151e-05
