source,target,best_lag,p_value
EGLL,LDDU,19,1.7686038602900103e-56
EDDF,EGKK,24,1.3611642279915693e-26
LFPG,EIDW,2,8.39083219262937e-17
EDDM,LATI,19,8.433505111940317e-17
LFPG,LEBL,4,8.745674228936907e-16
LATI,EDDM,20,1.014344982559109e-14
EIDW,LEMD,22,2.290337661629529e-13
LEBL,EIDW,1,1.7169878542027504e-11
EDDM,LQSA,16,2.6933678248638412e-11
LEBL,EDDM,23,1.1068284714240405e-10
LEBL,EGLL,22,4.5244084950807233e-10
LEMD,EDDM,21,9.885630110796598e-10
EDDM,LEBL,3,1.0612054170564581e-09
LBBG,LEBL,20,1.3412820672341221e-09
EDDM,EIDW,2,1.5303833052634566e-09
LWSK,EDDM,15,3.2705276004648096e-08
EIDW,EDDM,22,8.365820121790416e-08
EGLL,BKPR,16,1.026666991083308e-07
LFPG,LEMD,2,1.2315779222047077e-07
LFPG,LATI,22,1.944229083327782e-07
