source,target,best_lag,p_value
EGLL,LFPG,3,0.026211099950660628
EGLL,EHAM,2,0.0546521994410389
EGLL,EDDF,1,0.3623667311965477
EGLL,LEMD,24,0.004129311239966524
EGLL,LEBL,1,0.03631931933220426
EGLL,EDDM,24,0.03577891190483163
EGLL,EGKK,2,0.6521312991424562
EGLL,LIRF,24,0.016834312587350523
EGLL,EIDW,1,0.16547251703144977
EGLL,LATI,9,0.005342214604354076
EGLL,LQSA,17,0.01807054523745499
EGLL,LBSF,1,0.06623318061727468
EGLL,LBBG,1,0.8741304722530812
EGLL,LDZA,10,0.03609760673283854
EGLL,LDSP,22,0.4231042648012657
EGLL,LDDU,19,1.7686038602900103e-56
EGLL,BKPR,16,1.026666991083308e-07
EGLL,LYTV,1,0.3875777087082256
EGLL,LWSK,19,0.004339550569496978
LFPG,EGLL,24,9.292127225403618e-06
LFPG,EHAM,2,0.0019142484232299336
LFPG,EDDF,1,0.01770853112111325
LFPG,LEMD,2,1.2315779222047077e-07
LFPG,LEBL,4,8.745674228936907e-16
LFPG,EDDM,22,7.742027264897148e-07
LFPG,EGKK,24,0.06699141039488354
LFPG,LIRF,4,0.0014941368580202099
LFPG,EIDW,2,8.39083219262937e-17
LFPG,LATI,22,1.944229083327782e-07
LFPG,LQSA,14,0.00038016954853637905
LFPG,LBSF,4,0.09104748960813472
LFPG,LBBG,6,0.061446796371307136
LFPG,LDZA,7,0.030236489953831068
LFPG,LDSP,20,0.18754058351198255
LFPG,LDDU,24,0.052008565830849264
LFPG,BKPR,14,0.0006681078148509033
LFPG,LYTV,14,0.0021415772006055183
LFPG,LWSK,19,0.040156475771436745
EHAM,EGLL,1,0.01786337439724586
EHAM,LFPG,1,3.771348808740984e-05
EHAM,EDDF,1,0.013520771728075438
EHAM,LEMD,1,0.06215802128819001
EHAM,LEBL,7,0.0027594816111570553
EHAM,EDDM,14,5.146159496890682e-07
EHAM,EGKK,12,0.006325518872627471
EHAM,LIRF,5,0.0045563211253411414
EHAM,EIDW,5,0.0002637865388461774
EHAM,LATI,19,1.5345442411230558e-05
EHAM,LQSA,8,0.031790323630577495
EHAM,LBSF,1,0.19778491722975403
EHAM,LBBG,4,0.43856698017567675
EHAM,LDZA,1,7.242094548948879e-05
EHAM,LDSP,15,0.02270433699069317
EHAM,LDDU,13,0.4758241402895438
EHAM,BKPR,2,0.2517063053139524
EHAM,LYTV,15,0.006646862389449979
EHAM,LWSK,7,0.11222499850240736
EDDF,EGLL,1,0.0028184145071235398
EDDF,LFPG,6,5.725102970692068e-05
EDDF,EHAM,1,0.01787547439311654
EDDF,LEMD,4,0.010704512892149803
EDDF,LEBL,3,0.002199271973784128
EDDF,EDDM,2,0.012062429893763094
EDDF,EGKK,24,1.3611642279915693e-26
EDDF,LIRF,6,4.417503960668281e-06
EDDF,EIDW,3,1.2776690059491691e-05
EDDF,LATI,18,2.5289365473612326e-05
EDDF,LQSA,11,0.0031704886232172117
EDDF,LBSF,1,0.018663262209128
EDDF,LBBG,1,0.9130187650235138
EDDF,LDZA,21,0.27469884932486305
EDDF,LDSP,13,0.34928447240450045
EDDF,LDDU,1,0.9058229154450588
EDDF,BKPR,20,0.00040503445308163837
EDDF,LYTV,13,0.3201685982848729
EDDF,LWSK,1,0.34720985652039915
LEMD,EGLL,2,0.012070925276836885
LEMD,LFPG,21,0.0018070268177244305
LEMD,EHAM,1,0.46992164935074776
LEMD,EDDF,5,0.11196204138649268
LEMD,LEBL,1,0.0020405641478245455
LEMD,EDDM,21,9.885630110796598e-10
LEMD,EGKK,3,0.32997245760974847
LEMD,LIRF,3,0.006676509270602977
LEMD,EIDW,23,0.016175316468526695
LEMD,LATI,10,0.0017069610060570165
LEMD,LQSA,17,0.002803935247780334
LEMD,LBSF,11,3.7294940131122466e-05
LEMD,LBBG,10,0.35387719092734793
LEMD,LDZA,20,0.030342847276085362
LEMD,LDSP,13,0.07498443621401638
LEMD,LDDU,19,0.005879993570917133
LEMD,BKPR,9,0.2881493574470982
LEMD,LYTV,14,5.128032306950686e-05
LEMD,LWSK,21,0.007251784841696845
LEBL,EGLL,22,4.5244084950807233e-10
LEBL,LFPG,23,0.04315311913699502
LEBL,EHAM,1,0.12927514959482017
LEBL,EDDF,3,0.4164226666420485
LEBL,LEMD,1,0.0020485110607906453
LEBL,EDDM,23,1.1068284714240405e-10
LEBL,EGKK,1,0.5436499837253058
LEBL,LIRF,1,0.0029754604418351168
LEBL,EIDW,1,1.7169878542027504e-11
LEBL,LATI,8,0.012933576458685406
LEBL,LQSA,6,0.008848144457945128
LEBL,LBSF,2,0.2762810080977885
LEBL,LBBG,6,0.08491936282287237
LEBL,LDZA,11,0.016174730232619658
LEBL,LDSP,8,0.1336979422962568
LEBL,LDDU,2,0.7176241105747276
LEBL,BKPR,11,0.00021213569343530076
LEBL,LYTV,11,0.0042036214904507836
LEBL,LWSK,17,0.12703221030926243
EDDM,EGLL,24,0.0003873849969142972
EDDM,LFPG,24,1.5085045774929903e-06
EDDM,EHAM,23,3.2037626337438476e-05
EDDM,EDDF,24,3.660216077805533e-07
EDDM,LEMD,21,1.106679859668008e-05
EDDM,LEBL,3,1.0612054170564581e-09
EDDM,EGKK,3,0.011487253062960227
EDDM,LIRF,3,1.2818634140624818e-06
EDDM,EIDW,2,1.5303833052634566e-09
EDDM,LATI,19,8.433505111940317e-17
EDDM,LQSA,16,2.6933678248638412e-11
EDDM,LBSF,11,4.868420117412856e-05
EDDM,LBBG,6,0.09260760814846808
EDDM,LDZA,18,0.00031142787259814643
EDDM,LDSP,15,0.00024306803069696598
EDDM,LDDU,18,0.029821683454076396
EDDM,BKPR,15,7.96467382492866e-07
EDDM,LYTV,15,0.0014912749463059584
EDDM,LWSK,19,0.00013791482577999296
EGKK,EGLL,2,0.9716805733976124
EGKK,LFPG,3,0.008354003913869748
EGKK,EHAM,5,0.23324453591343464
EGKK,EDDF,2,0.6802505930853157
EGKK,LEMD,2,0.10476044589514195
EGKK,LEBL,1,0.5768878945845604
EGKK,EDDM,1,0.236783295413004
EGKK,LIRF,2,0.7686356128479259
EGKK,EIDW,1,0.04395901900710577
EGKK,LATI,21,0.022372359557909227
EGKK,LQSA,9,0.0008562875892523828
EGKK,LBSF,1,0.38416804457231835
EGKK,LBBG,14,5.142429478867259e-05
EGKK,LDZA,6,0.21961354073754344
EGKK,LDSP,10,0.06407165004668168
EGKK,LDDU,12,0.3325089175839394
EGKK,BKPR,9,0.18322143040266345
EGKK,LYTV,10,0.4361471599206525
EGKK,LWSK,13,0.01267019020882666
LIRF,EGLL,4,0.07579085479893395
LIRF,LFPG,1,0.024879858115382226
LIRF,EHAM,14,0.1638765423681169
LIRF,EDDF,4,0.030717605926976577
LIRF,LEMD,24,0.42894336664044225
LIRF,LEBL,3,7.369481407074109e-06
LIRF,EDDM,23,9.98252632034614e-06
LIRF,EGKK,22,0.00305256574174477
LIRF,EIDW,4,4.0930931786295606e-05
LIRF,LATI,19,0.05874126378193839
LIRF,LQSA,11,0.0005186500416017583
LIRF,LBSF,9,0.03318647935976527
LIRF,LBBG,12,0.019147648517901662
LIRF,LDZA,8,0.0006306020421562458
LIRF,LDSP,11,5.245600330131449e-06
LIRF,LDDU,14,0.006395532973927865
LIRF,BKPR,11,0.00023942904647377967
LIRF,LYTV,14,0.037748807582426595
LIRF,LWSK,12,0.45627919832848607
EIDW,EGLL,23,0.00779504265857298
EIDW,LFPG,22,0.011955783148437194
EIDW,EHAM,21,0.13455714965245974
EIDW,EDDF,1,0.553107101101804
EIDW,LEMD,22,2.290337661629529e-13
EIDW,LEBL,4,0.00018137352580283958
EIDW,EDDM,22,8.365820121790416e-08
EIDW,EGKK,2,0.0649535337616334
EIDW,LIRF,19,0.5529553514715823
EIDW,LATI,18,0.004758538088017201
EIDW,LQSA,5,0.02451130224500631
EIDW,LBSF,11,0.019965240339431374
EIDW,LBBG,4,0.39912272990408115
EIDW,LDZA,14,0.05527103219105765
EIDW,LDSP,1,0.012127771523747766
EIDW,LDDU,1,0.08443416207412834
EIDW,BKPR,9,1.9840913510025193e-05
EIDW,LYTV,2,0.11494626586588344
EIDW,LWSK,18,0.056637383803505026
LATI,EGLL,17,0.1401365589324107
LATI,LFPG,16,2.3685561446994246e-06
LATI,EHAM,12,0.0001787692856061884
LATI,EDDF,19,0.003928432619757535
LATI,LEMD,17,0.00039402960130858436
LATI,LEBL,19,0.029631474689878385
LATI,EDDM,20,1.014344982559109e-14
LATI,EGKK,5,0.22076531872961908
LATI,LIRF,23,0.6017268377092063
LATI,EIDW,7,0.03118727044079503
LATI,LQSA,14,0.00023428408827304558
LATI,LBSF,9,0.031444018261263335
LATI,LBBG,24,0.4945071037770501
LATI,LDZA,9,0.05648200295448643
LATI,LDSP,18,0.002950450515162989
LATI,LDDU,9,0.008948809686648757
LATI,BKPR,22,0.23355279532896148
LATI,LYTV,9,0.036275308056399606
LATI,LWSK,7,0.03176286151631166
LQSA,EGLL,11,0.00520941419299606
LQSA,LFPG,17,0.03954393780055767
LQSA,EHAM,24,0.001248935741494773
LQSA,EDDF,19,0.0658029200177564
LQSA,LEMD,2,0.23008909664327837
LQSA,LEBL,1,0.714748684850269
LQSA,EDDM,19,1.7234101572840629e-06
LQSA,EGKK,18,0.07729426616288251
LQSA,LIRF,12,0.35737634828343573
LQSA,EIDW,20,0.47339650152261514
LQSA,LATI,1,0.07686287423191393
LQSA,LBSF,23,0.04572634655487741
LQSA,LBBG,24,0.2661848165087822
LQSA,LDZA,8,0.25228106482490964
LQSA,LDSP,3,0.00023833133720554131
LQSA,LDDU,4,0.0011471533954266113
LQSA,BKPR,11,0.1287927155883519
LQSA,LYTV,9,0.24382233773526288
LQSA,LWSK,3,0.07433047590356552
LBSF,EGLL,7,0.18677736421537322
LBSF,LFPG,1,0.008524517048950254
LBSF,EHAM,8,0.17141084992752498
LBSF,EDDF,16,0.004372144241679567
LBSF,LEMD,18,0.027342839199105393
LBSF,LEBL,8,0.000100176125288303
LBSF,EDDM,17,0.004000365844830876
LBSF,EGKK,21,0.0035572344189408623
LBSF,LIRF,3,0.14642746043590849
LBSF,EIDW,1,0.019689097750307204
LBSF,LATI,2,0.033667878704311656
LBSF,LQSA,1,0.23057114666007578
LBSF,LBBG,22,0.343995993643612
LBSF,LDZA,2,0.16962642413146997
LBSF,LDSP,3,0.34413086299319573
LBSF,LDDU,10,0.05394045078542663
LBSF,BKPR,1,0.028499889469914722
LBSF,LYTV,5,0.589136624848354
LBSF,LWSK,23,0.059882004923502964
LBBG,EGLL,18,0.9133662610847524
LBBG,LFPG,24,0.15839184423926553
LBBG,EHAM,19,0.057068419069415996
LBBG,EDDF,2,0.9563577437774619
LBBG,LEMD,22,0.04301753825798126
LBBG,LEBL,20,1.3412820672341221e-09
