,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.4358728559746405,0.4527446390122728,0.4042795790400969,0.3830175773371883
1,500,0.46280597622978953,0.43680064694080073,0.09601898859018862,0.1920317538664018
2,1000,0.4917445440970294,0.42802187899832217,0.006450379942168935,0.009772651434917215
3,5000,0.8120294724785599,0.3689803825438761,5.259228949299829e-25,1.0518457898599655e-24
