source,target,best_lag,p_value
LYTV,BKPR,2,0.5931304503486508
LYTV,LDZA,3,0.22575109824069312
LYTV,LATI,8,0.017388680016119745
LYTV,LBSF,6,0.1269331396988393
LYTV,LBBG,8,0.3365789522533324
LYTV,LDDU,1,0.1672017453618957
LYTV,LQSA,3,0.19414159632154318
LYTV,LWSK,2,0.00795280171653951
LYTV,LDSP,1,0.5943280367067634
BKPR,LYTV,5,0.012749238941141976
BKPR,LDZA,4,0.3793765486753575
BKPR,LATI,8,0.5420445246149977
BKPR,LBSF,5,0.03220031008917731
BKPR,LBBG,3,0.619812074311589
BKPR,LDDU,7,0.035334038691412946
BKPR,LQSA,2,0.006342145028893454
BKPR,LWSK,7,0.007715186080633807
BKPR,LDSP,1,0.2126598497316107
LDZA,LYTV,5,0.03697619590484353
LDZA,BKPR,3,4.2368459071358213e-07
LDZA,LATI,7,0.04501331771760281
LDZA,LBSF,7,0.004469035223140566
LDZA,LBBG,6,0.1991944191855119
LDZA,LDDU,6,5.4249402602270764e-05
LDZA,LQSA,5,2.3424170053921494e-05
LDZA,LWSK,3,1.9915412770179014e-07
LDZA,LDSP,4,4.802163389753918e-05
LATI,LYTV,2,0.7283968993615315
LATI,BKPR,2,0.23356237161027185
LATI,LDZA,1,0.01707971262737507
LATI,LBSF,2,0.32918159119795887
LATI,LBBG,1,0.7761767219193945
LATI,LDDU,3,0.2803157116058595
LATI,LQSA,5,0.505438670202853
LATI,LWSK,1,0.21801690190003437
LATI,LDSP,3,0.29345527884731526
LBSF,LYTV,2,0.354857903450823
LBSF,BKPR,5,0.19306715728957352
LBSF,LDZA,2,0.0012151243114636463
LBSF,LATI,1,0.7157350941905813
LBSF,LBBG,8,0.25152118414142044
LBSF,LDDU,7,0.01552116320613077
LBSF,LQSA,8,5.692714105395687e-05
LBSF,LWSK,1,0.022057812153064186
LBSF,LDSP,7,0.2883409013749222
LBBG,LYTV,4,0.3951462479856545
LBBG,BKPR,2,0.3802734855417338
LBBG,LDZA,4,0.39293913752959264
LBBG,LATI,1,0.008783609795468317
LBBG,LBSF,8,0.021419404210792966
LBBG,LDDU,1,0.0499792455945621
LBBG,LQSA,3,0.20778868551752183
LBBG,LWSK,6,0.004947419183981703
LBBG,LDSP,6,0.035080006969011916
LDDU,LYTV,1,0.03711775161434675
LDDU,BKPR,1,0.5819482741756985
LDDU,LDZA,8,0.029880302411268378
LDDU,LATI,2,0.0772993148171946
LDDU,LBSF,5,0.2315152422452314
LDDU,LBBG,5,0.7779583154324233
LDDU,LQSA,5,0.016118457874409842
LDDU,LWSK,8,0.01291148836741006
LDDU,LDSP,6,0.40579363849766054
LQSA,LYTV,7,0.010826454758764722
LQSA,BKPR,1,0.6676148424251265
LQSA,LDZA,8,0.0018807144965627453
LQSA,LATI,8,0.5973140640982313
LQSA,LBSF,8,0.0029011663950402502
LQSA,LBBG,1,0.0261702678147965
LQSA,LDDU,1,0.007026079664438191
LQSA,LWSK,7,1.9549897334219385e-17
LQSA,LDSP,1,0.3116056258069734
LWSK,LYTV,1,0.5709403965655528
LWSK,BKPR,1,0.20274382899994706
LWSK,LDZA,2,3.0125959238147525e-07
LWSK,LATI,5,0.2875152480485619
LWSK,LBSF,3,3.603654899612434e-11
LWSK,LBBG,4,0.7319010962104023
LWSK,LDDU,3,0.027441401498100385
LWSK,LQSA,8,0.033912061886967944
LWSK,LDSP,3,0.001965900558608213
LDSP,LYTV,1,0.05053973470898909
LDSP,BKPR,4,0.6683269952006714
LDSP,LDZA,5,0.07108902840878702
LDSP,LATI,4,0.3700011007960555
LDSP,LBSF,3,0.23489527397889343
LDSP,LBBG,4,0.385593564692301
LDSP,LDDU,3,0.01780728687793888
LDSP,LQSA,6,0.3599743994866076
LDSP,LWSK,6,0.06678050231675643
