Airport,Airport_Name,Delay_Type,Distribution,KS_Statistic,P_value,AIC,BIC,P90,P95,P99,Sample_Size,Data_P90,Data_P95,Data_P99,Parameters
EGLL,London Heathrow,negative,Pareto,0.043824730837512094,1.0047765562630593e-125,448514.7901066479,448542.46863551956,17.36708293496355,24.07497323137664,43.08708172194898,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(5.8492857248091035), np.float64(-35.951309515059336), 35.967976181726)"
EGLL,London Heathrow,negative,Chi-Square,0.31163223502674076,0.0,508568.35229357856,508596.03082245024,73.17164931325097,107.49768424794684,193.75416700906192,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(0.8056566185106271), np.float64(0.016666666666666663), np.float64(32.18688930796543))"
EGLL,London Heathrow,negative,F-Distribution,0.02874891484578218,2.4606155801726997e-54,447486.3116964436,447523.21640160587,16.66240987171749,23.07558885036651,41.98338973935746,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(2.4544417612743343), np.float64(9.556523682887846), np.float64(0.007352654608008043), np.float64(5.830515425993951))"
EGLL,London Heathrow,negative,T-Distribution,0.1513150112718365,0.0,484137.00871864054,484164.6872475122,11.875803253007433,15.252515059207507,27.107189763759383,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(2.3445301396922646), np.float64(5.070477786264192), np.float64(3.846043960813673))"
EGLL,London Heathrow,negative,Normal,0.36547378156051163,0.0,685556.0865914442,685574.5389440253,37.839439134725524,46.29332638515789,62.15141291624312,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(8.018269393010968), np.float64(23.26958239018805))"
EGLL,London Heathrow,negative,Uniform,0.9458660407856756,0.0,993396.9634435861,993415.4157961672,672.5716666666666,709.9358333333332,739.8271666666666,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(0.016666666666666666), np.float64(747.2833333333333))"
EGLL,London Heathrow,negative,Laplace,0.20727967275070475,0.0,515952.68327287096,515971.1356254521,14.249860762417491,18.21202513032991,27.4118858927474,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(5.05), np.float64(5.716194884774211))"
EGLL,London Heathrow,negative,Logistic,0.186821923884351,0.0,529266.7202047694,529285.1725573505,15.177522373542644,18.265949751346486,25.088634085893723,75070,15.266666666666667,19.69250000000005,34.18333333333333,"(np.float64(6.095833740123415), np.float64(4.13325461907463))"
LFPG,Paris Charles de Gaulle,positive,Log-Normal,0.024254780034817014,1.6610098112948348e-209,3028196.7218146613,3028229.4869887056,33.006818982162514,45.792026179871264,83.99322518656541,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(0.8710857628070802), -1.3369702271306416, np.float64(11.246757560078875))"
LFPG,Paris Charles de Gaulle,positive,Gamma,0.9289756610886126,0.0,8098814.857175573,8098847.622349617,0.08982513695510633,0.4603544567284616,2.7827029787913897,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(0.03177969764798724), np.float64(0.016666666666666663), np.float64(3.4249596233834243))"
LFPG,Paris Charles de Gaulle,positive,Weibull,0.02874147057088594,5.0098672314502756e-294,3026390.0257023387,3026422.790876383,33.893884857831864,43.77704849121607,66.50343299657438,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(1.0280190906655755), np.float64(0.0163211276338849), np.float64(15.051120144006486))"
LFPG,Paris Charles de Gaulle,positive,Log-Logistic,0.025641942604592377,4.150858852034717e-234,3036931.8276327294,3036964.5928067737,34.72480316280241,52.59650802421676,130.7333147303006,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(1.828059389923986), np.float64(-0.6695175228852961), np.float64(10.639863067919322))"
LFPG,Paris Charles de Gaulle,positive,Burr XII,0.013064435240952577,4.4176153711507805e-61,3014491.500452119,3014535.1873508445,32.48338272078122,43.46070722667452,74.19465423682173,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(1.220815194982752), np.float64(4.151367480681136), np.float64(0.004706474555943179), np.float64(41.50195194037647))"
LFPG,Paris Charles de Gaulle,positive,Generalized Gamma,0.02081050293024267,2.4506812246965546e-154,3019933.5535892276,3019977.240487953,33.50293661333359,44.40107357391845,71.57294989925838,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(2.085085239796254), np.float64(0.6934841417163518), np.float64(-0.029101178956007914), np.float64(4.516744460537559))"
LFPG,Paris Charles de Gaulle,positive,Exponential,0.0360279070834611,0.0,3026926.632843,3026948.476292363,34.259803819711784,44.56801524841405,68.50294097275689,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(0.016666666666666666, 14.871605508623722)"
LFPG,Paris Charles de Gaulle,positive,Lomax,0.04682926100291718,0.0,3024353.6894278494,3024386.4546018937,34.46261369992669,45.72141866755579,73.59145002698926,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(18.063974417560704), np.float64(0.01666666666665308), np.float64(253.374186869724))"
LFPG,Paris Charles de Gaulle,positive,Inverse Gaussian,0.024836395135478806,1.1794273286637761e-219,3030123.17330812,3030155.9384821644,33.421425023917756,45.425787482439844,76.58825322922559,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(0.8539502177380311), np.float64(-2.193381016249361), np.float64(20.003093072370593))"
LFPG,Paris Charles de Gaulle,positive,Beta,0.06405752775442691,0.0,-2796121.9901915025,-2796078.303292777,27.174465480064615,32.58493603978764,44.27147420750158,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(3.2073162210514194), np.float64(18276400639846.6), np.float64(-0.002316812925462839), np.float64(69133384564.36896))"
LFPG,Paris Charles de Gaulle,positive,Pareto,0.04682925262651638,0.0,3024353.6894278475,3024386.454601892,34.462616125883414,45.72142243531056,73.59145818521887,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(18.063963637504163), np.float64(-253.35737699959782), np.float64(253.37404366626447))"
LFPG,Paris Charles de Gaulle,positive,Chi-Square,0.6513430310073832,0.0,4580883.8962083105,4580916.661382355,5.598872779775363,8.476473052418196,15.848609218887761,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(0.6762095698841604), np.float64(0.016666666666666663), np.float64(2.843958025732306))"
LFPG,Paris Charles de Gaulle,positive,F-Distribution,0.018382773387952744,1.6103249343658544e-120,3016204.8492149683,3016248.536113694,32.9703343130877,44.03731612065963,73.68778971646898,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(2.571035085253504), np.float64(15.179870065924977), np.float64(-0.0031996052660766463), np.float64(12.882049476281505))"
LFPG,Paris Charles de Gaulle,positive,T-Distribution,0.14400465114221878,0.0,3205314.36099392,3205347.126167964,23.932438912686955,30.860328638816565,56.03667154733229,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(2.2224184595758323), np.float64(10.410270395831237), np.float64(7.490489783846039))"
LFPG,Paris Charles de Gaulle,positive,Normal,0.18929757358188076,0.0,3473846.418947906,3473868.262397269,36.533922179815846,42.67016318529889,54.180730804421884,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(14.888272175290389), np.float64(16.890190442962826))"
LFPG,Paris Charles de Gaulle,positive,Uniform,0.9386654291012757,0.0,5948622.676067561,5948644.519516923,1293.3016666666667,1365.1508333333334,1422.6301666666666,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(0.016666666666666666), np.float64(1436.9833333333333))"
LFPG,Paris Charles de Gaulle,positive,Laplace,0.17179580359740262,0.0,3253905.8224489447,3253927.6658983077,26.29355067301201,33.095462716622535,48.88901338963454,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(10.5), np.float64(9.81308477387983))"
LFPG,Paris Charles de Gaulle,positive,Logistic,0.14956482132229584,0.0,3284639.3458399284,3284661.1892892914,28.010144536185898,33.32547841410789,45.06765031765262,409104,31.583333333333332,42.68333333333333,77.31616666666619,"(np.float64(12.380116254193942), np.float64(7.113532427777978))"
LFPG,Paris Charles de Gaulle,negative,Log-Normal,0.035358602486102786,5.240302176662375e-188,1022819.5431371473,1022849.7207234963,15.516283970094792,21.273018953826497,38.10472866775681,172680,14.75,18.75,29.616666666666667,"(np.float64(0.8313578379666455), -0.8099123919127419, np.float64(5.625686683727336))"
LFPG,Paris Charles de Gaulle,negative,Gamma,0.9855538805894634,0.0,3326840.357202367,3326870.534788716,0.01666666666666669,0.016666677964210556,0.05955919481811528,172680,14.75,18.75,29.616666666666667,"(np.float64(0.0027249272349824626), np.float64(0.016666666666666663), np.float64(3.0042469040820183))"
LFPG,Paris Charles de Gaulle,negative,Weibull,0.6445950162646488,0.0,1425492.613902926,1425522.791489275,6.197757458108909,16.310824490306853,79.4278069297296,172680,14.75,18.75,29.616666666666667,"(np.float64(0.2714877055319011), np.float64(0.016666666666666663), np.float64(0.28633664976308193))"
LFPG,Paris Charles de Gaulle,negative,Log-Logistic,0.03401098289916446,5.606354646533335e-174,1028141.3223120952,1028171.4998984442,16.625329644595688,24.933478199027746,60.50720910912386,172680,14.75,18.75,29.616666666666667,"(np.float64(1.8835668484931243), np.float64(-0.43758935980166846), np.float64(5.314209922029365))"
LFPG,Paris Charles de Gaulle,negative,Burr XII,0.019422724394279944,5.116225080688304e-57,1013460.8283557546,1013501.0651375533,15.303706762373242,20.08135761155193,32.527089214457604,172680,14.75,18.75,29.616666666666667,"(np.float64(1.1902751570762224), np.float64(6.149801406611818), np.float64(0.008150208266603388), np.float64(29.68744078721425))"
LFPG,Paris Charles de Gaulle,negative,Generalized Gamma,0.029809779206109777,9.627434831170779e-134,1018701.3250516511,1018741.5618334498,15.952404742783283,21.154921129505734,34.1597811494827,172680,14.75,18.75,29.616666666666667,"(np.float64(2.157487463880819), np.float64(0.6825669853257318), np.float64(-0.02051540371057594), np.float64(2.0052327655324853))"
