source,target,best_lag,p_value
EDDM,EHAM,5,6.263169253328859e-11
EDDM,EIDW,16,1.2536956282829495e-09
EDDM,LWSK,13,6.83436827511709e-09
LFPG,LEBL,5,7.571515633747864e-08
EDDF,LBSF,6,4.2280723985347866e-07
EHAM,LBSF,11,6.622930546761703e-07
LWSK,LBSF,17,1.292178878994143e-06
EGKK,LDSP,1,1.5478369878644654e-06
EDDM,LQSA,15,1.6215086509834932e-06
LIRF,LEBL,1,1.985300470556713e-06
EDDM,LIRF,10,2.149792402638078e-06
LEMD,LIRF,1,4.64842643523035e-06
LEBL,LEMD,1,4.824188821079503e-06
EDDM,LFPG,2,7.743982407596698e-06
EDDM,LATI,23,8.599367851397682e-06
LATI,EDDM,7,1.0741880809055247e-05
EDDF,LEMD,9,1.1770068815009845e-05
LIRF,BKPR,1,1.693082307790511e-05
EDDF,EDDM,13,1.7967206743206345e-05
LFPG,EIDW,18,2.1196356024509944e-05
