source,target,best_lag,p_value
EGLL,EHAM,24,1.2997584698643764e-17
EGLL,LBBG,22,1.4293016995837017e-10
EGLL,LBSF,24,2.6376165426319384e-10
LDSP,LDDU,4,7.087106458976391e-09
EGLL,LFPG,1,4.227728295309636e-08
LIRF,EDDF,8,1.2512741898361571e-06
EDDM,LEBL,1,5.736291968844321e-06
LDDU,LYTV,24,6.7116134118772965e-06
EDDF,LEBL,13,1.183962319355744e-05
LQSA,LIRF,15,2.41404843905258e-05
LDSP,BKPR,3,4.918682816479956e-05
EDDF,LQSA,11,7.044568438324377e-05
LATI,LYTV,24,0.0001035929326002061
EHAM,LEMD,8,0.00013893196062761843
LIRF,LBSF,10,0.0001406630483840114
EGLL,LEBL,7,0.00014581454180026532
EDDF,LFPG,20,0.00015249041444472173
LATI,BKPR,2,0.0002546204795479328
EDDM,EDDF,21,0.00026377108545745453
LIRF,LFPG,11,0.0003319360305983805
