source,target,best_lag,p_value
EDDM,LBSF,4,4.6359525343117205e-16
EDDM,LFPG,24,2.168810923821968e-15
LYTV,EDDM,18,4.744694361680652e-15
EHAM,EDDF,20,2.0372851086372517e-14
EDDF,LYTV,10,5.5439411210233205e-14
EDDM,LYTV,13,6.383559097659321e-13
LYTV,EDDF,18,6.563520850822382e-11
EDDM,EDDF,24,1.0654589811761036e-09
EHAM,EDDM,2,1.0821312713055354e-09
LEBL,LYTV,12,6.195038935676691e-09
EDDM,LQSA,10,7.0100577758414844e-09
EDDM,LEMD,24,1.193169448209308e-08
EIDW,LEBL,2,1.2314319414427032e-08
LFPG,LEBL,5,1.6205195305928982e-08
EDDM,EIDW,24,2.620830033043679e-08
LEBL,EDDM,23,3.461099904011608e-08
LYTV,EHAM,18,6.207307396797074e-08
EDDF,LEBL,4,7.915466843209444e-08
EDDM,LEBL,3,8.861972812697972e-08
EHAM,LEBL,4,9.545563750840478e-08
