source,target,best_lag,p_value
LYTV,BKPR,7,5.913755942483934e-07
LYTV,LDZA,6,7.9533365552229e-06
LYTV,LATI,5,7.035885108180736e-07
LYTV,LBSF,8,0.0003691549196139781
LYTV,LBBG,7,0.16047774844283838
LYTV,LDDU,8,1.944376478531018e-05
LYTV,LQSA,4,7.30369181957956e-06
LYTV,LWSK,6,0.022505413113399052
LYTV,LDSP,4,0.0004628278967468233
BKPR,LYTV,8,0.008404731754973428
BKPR,LDZA,2,1.0444009320033677e-05
BKPR,LATI,2,4.2648027485868984e-05
BKPR,LBSF,5,3.559103024346666e-08
BKPR,LBBG,8,0.0021484241373627704
BKPR,LDDU,2,6.196773566251417e-06
BKPR,LQSA,8,0.0007013973248510692
BKPR,LWSK,1,9.337388651575762e-05
BKPR,LDSP,8,0.00041411221063076897
LDZA,LYTV,8,0.010137197884806864
LDZA,BKPR,2,3.162430266044061e-05
LDZA,LATI,1,6.216177931809652e-08
LDZA,LBSF,1,1.1876170884783043e-06
LDZA,LBBG,7,0.014374951522445683
LDZA,LDDU,2,8.408742977572257e-08
LDZA,LQSA,1,1.4390282162341924e-05
LDZA,LWSK,1,5.9135953698989175e-05
LDZA,LDSP,1,1.3136598153560348e-09
LATI,LYTV,8,0.0032188957028443455
LATI,BKPR,1,0.0007297096046653922
LATI,LDZA,2,0.0005751890077590357
LATI,LBSF,3,5.335166610813399e-05
LATI,LBBG,1,0.06526586384120497
LATI,LDDU,8,0.04868283649983561
LATI,LQSA,1,0.21579414883623418
LATI,LWSK,7,7.048813127577261e-05
LATI,LDSP,1,0.005768024384042829
LBSF,LYTV,8,0.017544895552394968
LBSF,BKPR,1,0.0049301878785277765
LBSF,LDZA,1,6.124977572252556e-05
LBSF,LATI,6,0.06503665587254183
LBSF,LBBG,1,0.1743210905316188
LBSF,LDDU,5,5.612532868537308e-05
LBSF,LQSA,7,7.990533977618066e-06
LBSF,LWSK,1,3.949049614231559e-06
LBSF,LDSP,7,0.16461575299284406
LBBG,LYTV,7,0.010807126064368625
LBBG,BKPR,1,0.028074471206092636
LBBG,LDZA,2,0.009986673103286107
LBBG,LATI,8,0.11359600558962586
LBBG,LBSF,3,0.031099117088402274
LBBG,LDDU,8,0.14140413914618552
LBBG,LQSA,6,0.03335190680522709
LBBG,LWSK,4,0.0004733659715377979
LBBG,LDSP,1,0.008265556281779177
LDDU,LYTV,1,0.014229770658244163
LDDU,BKPR,1,0.0004957105793242155
LDDU,LDZA,2,3.02813780852076e-11
LDDU,LATI,1,7.365897561979358e-05
LDDU,LBSF,4,2.327006970906761e-05
LDDU,LBBG,1,0.0004083788731826586
LDDU,LQSA,2,9.926682726236272e-05
LDDU,LWSK,3,1.8274548381086931e-06
LDDU,LDSP,6,0.0010847125259306448
LQSA,LYTV,1,0.021571540305315197
LQSA,BKPR,8,0.0002423934011142913
LQSA,LDZA,3,3.5029572664289328e-06
LQSA,LATI,2,0.0005188558552798411
LQSA,LBSF,6,1.1432472855437022e-06
LQSA,LBBG,1,0.014783391142374666
LQSA,LDDU,2,2.577399532364494e-06
LQSA,LWSK,4,0.07927910234311045
LQSA,LDSP,1,0.07862280405095312
LWSK,LYTV,1,0.0042362212229015055
LWSK,BKPR,1,0.001011447556192238
LWSK,LDZA,1,0.006176000074569933
LWSK,LATI,3,0.008271657627558939
LWSK,LBSF,1,0.009987434531244838
LWSK,LBBG,1,0.10831970538147724
LWSK,LDDU,2,0.004474221169642475
LWSK,LQSA,7,0.010500827797169227
LWSK,LDSP,1,0.00246963213589811
LDSP,LYTV,1,0.0030425951246567623
LDSP,BKPR,5,3.173419370555278e-11
LDSP,LDZA,2,1.009470053802132e-12
LDSP,LATI,3,1.2903873008110825e-05
LDSP,LBSF,4,2.943201519513704e-08
LDSP,LBBG,1,4.9124523481106025e-06
LDSP,LDDU,2,2.8593688115224335e-11
LDSP,LQSA,1,4.316848367601023e-05
LDSP,LWSK,6,4.0393430127335847e-07
