source,target,best_lag,p_value
EGLL,LFPG,1,0.0004823354280358436
EGLL,EHAM,24,0.0006895879567117473
EGLL,EDDF,24,1.6906850958122351e-06
EGLL,LEMD,3,9.016475406087714e-09
EGLL,LEBL,1,4.610180714019094e-09
EGLL,EDDM,2,0.00023237489899016864
EGLL,EGKK,1,6.835830309238543e-05
EGLL,LIRF,2,0.0005647095034262832
EGLL,EIDW,1,2.0216345082201503e-05
EGLL,LATI,7,0.4906154877764123
EGLL,LQSA,11,0.018837485511887887
EGLL,LBSF,1,0.027156185398956714
EGLL,LBBG,2,0.5699011125714852
EGLL,LDZA,19,0.0045810084234942745
EGLL,LDSP,24,0.004764958447176584
EGLL,LDDU,17,4.216579891062301e-05
EGLL,BKPR,4,0.03681270551924866
EGLL,LYTV,9,0.0034771479305693307
EGLL,LWSK,11,0.011329442803435395
LFPG,EGLL,6,0.013791863578563407
LFPG,EHAM,8,0.035469047627654744
LFPG,EDDF,3,0.009906744396546265
LFPG,LEMD,3,7.981137963064574e-05
LFPG,LEBL,6,0.00019518063025741818
LFPG,EDDM,3,4.598813338039603e-13
LFPG,EGKK,8,3.2671241672106094e-05
LFPG,LIRF,8,0.11947752313977103
LFPG,EIDW,4,5.987278449331222e-05
LFPG,LATI,2,0.07025656633488286
LFPG,LQSA,1,0.6226867559575787
LFPG,LBSF,4,0.0626933021527103
LFPG,LBBG,19,0.12564268578848703
LFPG,LDZA,23,0.11430880132792112
LFPG,LDSP,14,0.024711893008704917
LFPG,LDDU,17,0.024901550482838396
LFPG,BKPR,11,0.027554048070295677
LFPG,LYTV,14,0.00568426677703326
LFPG,LWSK,13,0.1737630959353206
EHAM,EGLL,1,0.0017145606755064554
EHAM,LFPG,1,0.04690916009544125
EHAM,EDDF,5,1.581246646116586e-08
EHAM,LEMD,1,0.012563792728355944
EHAM,LEBL,3,0.0037430432159958854
EHAM,EDDM,1,0.00012403657271521616
EHAM,EGKK,1,0.014193820836197869
EHAM,LIRF,1,0.006165963737090839
EHAM,EIDW,1,0.0004346175755018196
EHAM,LATI,11,0.20831242364526528
EHAM,LQSA,19,0.43187361392650214
EHAM,LBSF,6,0.005705235600017436
EHAM,LBBG,4,0.11226598128414862
EHAM,LDZA,10,0.0017451774982166345
EHAM,LDSP,24,0.2597301910327646
EHAM,LDDU,17,6.886146456200711e-05
EHAM,BKPR,4,8.472581982331897e-06
EHAM,LYTV,11,0.2257045657439429
EHAM,LWSK,2,0.0014278012552337662
EDDF,EGLL,2,5.855371361144981e-10
EDDF,LFPG,1,7.781260358595908e-05
EDDF,EHAM,24,0.0006605321243195057
EDDF,LEMD,3,1.3300125106208831e-05
EDDF,LEBL,2,0.00018266025243824703
EDDF,EDDM,2,5.6359911666678455e-08
EDDF,EGKK,7,0.00018249139760731256
EDDF,LIRF,8,4.494384816663241e-05
EDDF,EIDW,4,6.750069376366303e-08
EDDF,LATI,16,1.1746502768018233e-05
EDDF,LQSA,5,0.0010673773626906165
