source,target,best_lag,p_value
EDDM,EGLL,3,9.990942853006814e-15
LFPG,EDDM,3,4.598813338039603e-13
LEMD,LYTV,11,6.53744392345843e-11
EDDF,EGLL,2,5.855371361144981e-10
EGLL,LEBL,1,4.610180714019094e-09
EGLL,LEMD,3,9.016475406087714e-09
EDDM,LYTV,10,1.0259193587837603e-08
EDDM,LWSK,19,1.327216230363974e-08
EHAM,EDDF,5,1.581246646116586e-08
EDDM,EIDW,1,1.733931472241424e-08
EDDM,LEMD,3,3.931200152497766e-08
EDDM,EGKK,11,5.081496304413564e-08
EIDW,EDDF,21,5.1149391745449006e-08
EDDF,EDDM,2,5.6359911666678455e-08
EDDF,EIDW,4,6.750069376366303e-08
EIDW,LDZA,13,8.534605148873329e-08
LEMD,LFPG,23,9.706351067672117e-08
LYTV,LIRF,17,1.082307818291724e-07
EDDF,LDDU,18,2.9461697953955244e-07
LEBL,LIRF,1,4.433107307350506e-07
