,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.4409837878882126,0.4483280806724348,0.36089619361156566,0.31744226924577507
1,500,0.24256433809317163,0.37475218985027114,0.0868787495315236,0.08185228126116789
2,1000,0.46483456156538755,0.4386124259462254,0.015045845664847877,0.029969810818750508
3,5000,0.808027758330112,0.37425028250291337,1.5188543082010837e-16,3.0377086164021675e-16
