,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.04894624477492497,0.007517639735053524,0.9414765181856704,0.0728076036836956
1,500,0.022506505236938597,0.0017211820355116198,0.9514909133956273,0.029088215325186184
2,1000,0.0198753917535859,0.0037006466756164544,0.791375244212038,0.16620921015221862
3,5000,0.011585036669165907,0.002232052615896283,0.5286086417866916,0.2335081025444355
