,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.1381977252078277,0.11912040024450156,0.41006826037044386,0.33658619672329615
1,500,0.10432311351380805,0.018316262519259198,0.0009613684860957448,0.001712926037740626
2,1000,0.09927265699606418,0.011782142277038313,6.085989444017068e-07,1.1823419513411335e-06
3,5000,0.09979103008685379,0.004953458937679213,8.477035918697298e-39,1.6902325602503178e-38
