airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
EGKK,normal,316268,-1409194.8271089387,2818393.6542178774,0.10021533849646591,0.0,"(np.float64(12.428034030210666), np.float64(20.83761744523305))",signed,minutes
EGKK,nct,316268,-1344322.7540962175,2688653.508192435,0.004171763863089206,3.303043780294995e-05,"(np.float64(4.154429512408603), np.float64(1.5392355286105146), np.float64(-10.338643716690989), np.float64(11.91729453216142))",signed,minutes
EGKK,lognorm,239448,-942309.7840915669,1884625.5681831338,0.023732734459025906,1.3655925615471795e-117,"(np.float64(0.7912301673774587), -2.3203593568111587, np.float64(15.651549025150482))",positive,minutes
EGKK,gamma,239448,-2498243.623735601,4996493.247471202,0.910322059943387,0.0,"(np.float64(0.05929958334221178), np.float64(0.016666666666666663), np.float64(3.587394492110489))",positive,minutes
EGKK,burr12,239448,-938379.3669541009,1876766.7339082018,0.015167345235382934,2.807652478664952e-48,"(np.float64(1.2778236987632117), np.float64(4.728331666785069), np.float64(-0.014323626041445827), np.float64(58.25931462863287))",positive,minutes
EGKK,gengamma,239448,-939837.5496202395,1879683.099240479,0.02141746756664681,7.625173634657697e-96,"(np.float64(1.8191196723989695), np.float64(0.7949873252091507), np.float64(-0.056427526200073054), np.float64(8.246360445650643))",positive,minutes
EGKK,lomax,239448,-942806.1944118547,1885618.3888237095,0.05866034765789732,0.0,"(np.float64(143.97692075904473), np.float64(0.016666666664665167), np.float64(2697.607480596049))",positive,minutes
EGKK,invgauss,239448,-942572.9924338325,1885151.984867665,0.024613764909550973,1.8786133512303342e-126,"(np.float64(0.6861882206057183), np.float64(-3.4038182548723905), np.float64(32.48184512675533))",positive,minutes
EGKK,expon,239448,-942820.9206708672,1885645.8413417344,0.05726048633379696,0.0,"(0.016666666666666666, 18.868176110609962)",positive,minutes
