,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.4886593175904931,0.4240000935041009,0.3686157923523342,0.4515005959516401
1,500,0.8116420654760932,0.3697176886188785,0.002064430840451903,0.004128861680903805
2,1000,0.7104478766524893,0.3723254681352844,6.47714174621303e-07,1.295428349242606e-06
3,5000,0.6233050641600094,0.45773186965879736,6.21062932611476e-14,1.2421258643805308e-13
