source,target,best_lag,p_value
EGLL,LFPG,23,0.00010406571095287742
EGLL,EHAM,23,0.0002504129386710619
EGLL,EDDF,22,3.0406357549227536e-07
EGLL,LEMD,19,2.1076557344888374e-07
EGLL,LEBL,19,1.513324009198959e-10
EGLL,EDDM,22,1.3996772741115402e-07
EGLL,EGKK,2,7.33763335336484e-07
EGLL,LIRF,23,0.018095446711691932
EGLL,EIDW,23,7.834915393249955e-10
EGLL,LATI,21,2.603708629068977e-05
EGLL,LQSA,7,8.085183699467705e-10
EGLL,LBSF,22,0.0017881878236199677
EGLL,LBBG,21,0.020632634152609294
EGLL,LDZA,20,0.00274115994884447
EGLL,LDSP,22,0.0087284059656596
EGLL,LDDU,3,0.10428264292689222
EGLL,BKPR,3,9.435485429810048e-05
EGLL,LYTV,10,4.476458547448705e-05
EGLL,LWSK,2,0.026458323160225686
LFPG,EGLL,1,0.00046342703217720115
LFPG,EHAM,1,0.011192113704211309
LFPG,EDDF,1,2.1905933116763895e-05
LFPG,LEMD,5,8.916593468293343e-07
LFPG,LEBL,22,0.0023140435959647988
LFPG,EDDM,23,0.006073573885059921
LFPG,EGKK,5,0.00010076563519616211
LFPG,LIRF,1,0.15188829217530042
LFPG,EIDW,5,0.00015622227937116007
LFPG,LATI,8,0.0005475485565025592
LFPG,LQSA,3,4.548055968791289e-05
LFPG,LBSF,9,0.0014555422099815428
LFPG,LBBG,2,0.3921575329233856
LFPG,LDZA,19,0.037207403288629357
LFPG,LDSP,7,0.06580039337908407
LFPG,LDDU,1,0.23067560672883908
LFPG,BKPR,10,0.13328869750230468
LFPG,LYTV,22,0.0031996390326176037
LFPG,LWSK,23,0.19368977466979276
EHAM,EGLL,1,0.0006818022865319131
EHAM,LFPG,1,0.00010484371802101924
EHAM,EDDF,22,0.1900887248255409
EHAM,LEMD,1,0.26716865448569127
EHAM,LEBL,21,0.0014915412522807337
EHAM,EDDM,13,0.13426075982943483
EHAM,EGKK,2,6.019423006979356e-07
