source,target,best_lag,p_value
LIRF,EGLL,5,8.724887958314832e-12
LWSK,EDDM,12,4.0041846036745125e-11
EDDF,LDSP,17,1.22651365799292e-10
EGLL,LEBL,19,1.513324009198959e-10
LEBL,EDDM,8,2.1800215817935058e-10
EDDM,EIDW,4,2.9939356049003314e-10
EDDF,EIDW,2,3.3060653603218733e-10
EGLL,EIDW,23,7.834915393249955e-10
EGLL,LQSA,7,8.085183699467705e-10
EDDF,LFPG,19,1.4410535470371935e-09
LIRF,LFPG,1,2.6138755931792055e-09
LIRF,LEMD,4,6.563158749281472e-09
LIRF,EDDM,2,1.0775715345244867e-08
EDDM,EGLL,5,2.9080592251904465e-08
EIDW,EGKK,23,4.702224244657227e-08
LQSA,EDDM,22,4.8997368768944374e-08
EDDF,EGKK,1,7.879698905081622e-08
EIDW,LEMD,11,1.0334527108414381e-07
EIDW,EGLL,8,1.0459523756657505e-07
EGLL,EDDM,22,1.3996772741115402e-07
