,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.09266214662787378,0.043226514994885536,0.5266232815547461,0.3789143695725608
1,500,0.07225375513682034,0.012113856388244275,0.02799156367994058,0.03247151299072248
2,1000,0.08396913802263828,0.02086033473968935,0.0006297963564100152,0.0008293182022290093
3,5000,0.08099532691779932,0.011724675390447522,1.5921932029600113e-20,3.1843773140336573e-20
