,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.7562070525264953,0.12262851954021008,1.5466449714134116e-37,3.0932899428268156e-37
1,500,0.505439421879444,0.38454519253154346,0.1764109030047122,0.28010566257443326
2,1000,0.628924946376695,0.2948941654363558,0.0019828002478199493,0.003965600495639899
3,5000,0.5123094531955972,0.37997756168490104,4.9994341986835165e-09,9.995395142528459e-09
