airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
EIDW,normal,266297,-1136479.5164414605,2272963.032882921,0.08059770000449762,0.0,"(np.float64(1.8010735507096713), np.float64(17.266630610617266))",signed,minutes
EIDW,nct,266297,-1094441.2976096114,2188890.595219223,0.006116996825216159,4.409538010817038e-09,"(np.float64(4.537617476162137), np.float64(0.9598580709223279), np.float64(-11.40374041359264), np.float64(11.266787196337777))",signed,minutes
EIDW,lognorm,134851,-484306.2326279201,968618.4652558402,0.02947928114606785,3.0455361537354647e-102,"(np.float64(0.9092020987244528), -1.0700956821781757, np.float64(9.656842980813533))",positive,minutes
EIDW,gamma,134851,-1128616.4501316738,2257238.9002633477,0.8658983267741499,0.0,"(np.float64(0.0787584256034218), np.float64(0.016666666666666663), np.float64(3.3657895311113233))",positive,minutes
EIDW,burr12,134851,-481610.740770506,963229.481541012,0.015944354406099037,3.293690705875927e-30,"(np.float64(1.1681055947293693), np.float64(4.5085291852852265), np.float64(0.0093895926752183), np.float64(41.53381035199929))",positive,minutes
EIDW,gengamma,134851,-482486.6491261928,964981.2982523856,0.021782558762342807,5.16514999238913e-56,"(np.float64(1.8497232524337939), np.float64(0.7136686580279555), np.float64(-0.0039896729524241045), np.float64(4.907924957386423))",positive,minutes
EIDW,lomax,134851,-482608.200537486,965222.401074972,0.03807303917776694,2.8111573128346927e-170,"(np.float64(13.178094806531206), np.float64(0.0166666666666601), np.float64(161.0150263720716))",positive,minutes
EIDW,invgauss,134851,-484638.68197798927,969283.3639559785,0.02976253215130209,3.291087981408118e-104,"(np.float64(0.9353244631183278), np.float64(-1.847662324422822), np.float64(16.160441697019273))",positive,minutes
EIDW,expon,134851,-483314.9152602266,966633.8305204532,0.02789267935640205,1.412367596132204e-91,"(0.016666666666666666, 13.250910016734519)",positive,minutes
