,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.5176306029137295,0.4193284249978516,0.3728350506008336,0.4566308311520444
1,500,0.2465292313617174,0.37284658384926467,0.07250107952906296,0.09482700452889375
2,1000,0.6173923988014651,0.46359170878388356,0.006107105507393427,0.008467122987893497
3,5000,0.8114057641333078,0.37299281394545164,9.52255965573788e-20,1.904511931147576e-19
