source,target,best_lag,p_value
LFPG,EGLL,24,1.366477465620063e-30
LEMD,EDDM,19,5.449099856853352e-14
EGKK,EIDW,1,4.2320819906066583e-13
EDDM,LDZA,17,5.6043394067131486e-11
EDDM,EGKK,3,1.5040044566155975e-10
LBSF,EDDM,21,5.142766371398287e-10
EGLL,EDDF,24,1.691940459224944e-09
EDDM,LEMD,21,3.20126047622869e-09
EDDM,LYTV,13,1.1153209472491091e-08
LYTV,EDDM,19,3.073013465821932e-08
LDZA,EDDM,23,2.178540332925653e-07
LYTV,EDDF,17,2.3054111799241186e-07
EIDW,EDDM,22,2.3644752549815162e-07
EIDW,LYTV,15,2.8909901086045077e-07
LEMD,LEBL,3,5.919338442326487e-07
LEMD,EDDF,18,6.323143884961476e-07
LIRF,EGKK,2,1.1114138448468816e-06
LIRF,LEBL,2,1.332627744368252e-06
EDDF,EGKK,6,1.9797042877957128e-06
LEMD,LFPG,1,3.173112948985607e-06
