airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
EHAM,normal,596418,-2656703.681406884,5313411.362813768,0.13299325463241807,0.0,"(np.float64(11.04034214818019), np.float64(20.811253986201585))",signed,minutes
EHAM,nct,596418,-2457905.4666272365,4915818.933254473,0.0041769971667710015,1.8253677948999573e-09,"(np.float64(3.016293794292558), np.float64(1.1937434861574026), np.float64(-4.873918080014652), np.float64(9.692209905170222))",signed,minutes
EHAM,lognorm,455426,-1730168.9583801406,3460343.916760281,0.02300789471004272,7.334778449023092e-210,"(np.float64(0.8636240704492102), -1.4319176276874157, np.float64(12.51204070641744))",positive,minutes
EHAM,gamma,455426,-4459034.779394494,8918075.558788989,0.9044387436768188,0.0,"(np.float64(0.05927924171226723), np.float64(0.016666666666666663), np.float64(3.476896915779311))",positive,minutes
EHAM,burr12,455426,-1724498.4419542383,3449004.8839084767,0.015071780589353767,2.711695540640682e-90,"(np.float64(1.3079576778751711), np.float64(2.974079867709353), np.float64(-0.017242418182940977), np.float64(31.69102288011496))",positive,minutes
EHAM,gengamma,455426,-1728407.3025938435,3456822.605187687,0.023485001128312477,1.2257727844282574e-218,"(np.float64(3.872160939912651), np.float64(0.5169396306772808), np.float64(-0.19759250206844706), np.float64(0.9920321205422804))",positive,minutes
EHAM,lomax,455426,-1733376.8748398777,3466759.7496797554,0.05724657404067279,0.0,"(np.float64(14.178522116018325), np.float64(0.0166666666666598), np.float64(218.60033033081606))",positive,minutes
EHAM,invgauss,455426,-1732149.2172604655,3464304.434520931,0.02433901970445257,8.464995227447857e-235,"(np.float64(0.8542286829056016), np.float64(-2.3410439686919737), np.float64(22.218971683937646))",positive,minutes
EHAM,expon,455426,-1735514.889135261,3471033.778270522,0.04259054546761526,0.0,"(0.016666666666666666, 16.622389806466913)",positive,minutes
