source,target,best_lag,p_value
EDDF,LBBG,8,1.5156547949429568e-27
EGKK,LATI,22,5.4359089375628806e-14
EGKK,EDDM,23,2.119767215647712e-10
EDDM,EGKK,5,8.018472499723739e-10
EGLL,EHAM,6,1.4780671541731123e-09
LFPG,EDDM,1,2.310045688528777e-09
EHAM,LEBL,4,5.457770665468846e-09
LATI,EDDM,18,6.8203724503845964e-09
EDDM,LATI,21,8.692380234619631e-09
LFPG,EHAM,1,6.503161108849814e-08
LWSK,EHAM,21,8.09985214549865e-08
LFPG,EGKK,8,1.0641271876677907e-07
LEBL,EDDM,5,7.72499762517033e-07
EDDM,EGLL,14,1.1215336648536893e-06
EGLL,EGKK,1,1.2025522696908978e-06
LIRF,LATI,1,1.2911491754042602e-06
LATI,EGKK,7,1.5990647400025225e-06
LEBL,EGKK,7,1.9918892398895544e-06
LIRF,LDZA,20,2.1461501258852016e-06
LIRF,EGKK,1,2.795737086312218e-06
