source,target,best_lag,p_value
EGLL,LFPG,6,0.0001149647436550458
EGLL,EHAM,8,0.0014662015321345809
EGLL,EDDF,2,0.015725243165664718
EGLL,LEMD,2,7.128714317093412e-16
EGLL,LEBL,3,1.7607546279161766e-12
EGLL,EDDM,2,0.6185441806534773
EGLL,EGKK,1,3.467665891391606e-11
EGLL,LIRF,6,3.1482621807299445e-07
EGLL,EIDW,1,2.3050178484267157e-30
EGLL,LATI,6,2.374177736930931e-13
EGLL,LQSA,7,7.3476390117935165e-06
EGLL,LBSF,6,3.6300757483516126e-07
EGLL,LBBG,8,2.332761843045028e-06
EGLL,LDZA,5,3.566377305067525e-08
EGLL,LDSP,5,1.8996431264425098e-16
EGLL,LDDU,6,8.813381280159492e-09
EGLL,BKPR,6,2.869861951187008e-15
EGLL,LYTV,1,0.05254375366050167
EGLL,LWSK,7,1.091202466451761e-16
LFPG,EGLL,3,1.3015479491959726e-20
LFPG,EHAM,3,0.0010115977637011409
LFPG,EDDF,1,0.01786428211655474
LFPG,LEMD,3,2.3569655158739727e-07
LFPG,LEBL,3,2.2980711563869687e-06
LFPG,EDDM,1,0.19462264031636248
LFPG,EGKK,1,0.0009724808240426169
LFPG,LIRF,4,4.343521970967608e-09
LFPG,EIDW,4,2.341852049728383e-19
LFPG,LATI,8,7.071999450839692e-05
LFPG,LQSA,3,1.0030153422177934e-05
LFPG,LBSF,6,0.0946059819410725
LFPG,LBBG,6,0.008907175576652396
LFPG,LDZA,5,1.1944833010162108e-05
LFPG,LDSP,5,3.401037715579589e-05
LFPG,LDDU,7,0.0016160753644461306
LFPG,BKPR,8,0.0008028388027085905
LFPG,LYTV,7,0.0031752403052477006
LFPG,LWSK,7,2.6927824217738424e-05
EHAM,EGLL,2,2.7857657192995387e-06
EHAM,LFPG,1,0.10390369252002084
EHAM,EDDF,1,0.20415403300593346
EHAM,LEMD,1,0.00015668191264741338
EHAM,LEBL,6,3.307981960189597e-05
EHAM,EDDM,1,0.4105999980146121
EHAM,EGKK,1,3.834228205347941e-09
EHAM,LIRF,2,0.0490052542459141
EHAM,EIDW,1,1.9550699446124614e-08
EHAM,LATI,3,0.2830701235847229
