source,target,best_lag,p_value
LYTV,EGLL,16,1.3428282169544393e-24
LBBG,EGLL,20,8.97450274613193e-17
EDDM,LFPG,3,2.5823194525291814e-14
LYTV,LBBG,3,1.6263675278741243e-08
LEMD,EGKK,1,2.1878607873166072e-08
EDDF,EGLL,8,4.776886344825473e-08
BKPR,LYTV,24,7.153616064302977e-08
EDDF,LBSF,5,1.0328568074933648e-07
EDDF,LATI,21,2.0199306250730231e-07
EDDM,LQSA,10,3.319776637871572e-07
LEMD,EDDF,1,9.609709542806956e-07
LQSA,EDDM,19,1.0850196009787685e-06
LBSF,EGLL,15,1.3096674951107767e-06
LFPG,EDDF,2,1.7120168724897029e-06
EIDW,EGKK,1,1.9535802307849263e-06
EGLL,EDDF,5,2.2825438345570878e-06
LEBL,LQSA,20,5.17412116191554e-06
BKPR,EGLL,19,5.85535644419279e-06
LFPG,LEMD,5,6.029000046535196e-06
EDDF,LDZA,1,9.924186815054115e-06
