source,target,best_lag,p_value
LYTV,LBBG,3,0.025794798196736333
LYTV,LQSA,3,0.07132734506857323
LYTV,LDDU,1,0.1208830463372244
LYTV,LDZA,6,0.02893817277083282
LYTV,BKPR,5,0.00041956112075834396
LYTV,LBSF,2,0.26922308007353524
LYTV,LWSK,1,0.0028964828563540967
LYTV,LATI,7,0.00025297453111060997
LYTV,LDSP,2,0.0010426370235622263
LBBG,LYTV,6,0.48236967432216715
LBBG,LQSA,3,0.1474965050104726
LBBG,LDDU,1,0.08917641626322326
LBBG,LDZA,2,0.6383275309881955
LBBG,BKPR,6,0.12971931839458933
LBBG,LBSF,3,3.5599113745980926e-05
LBBG,LWSK,5,0.257650872470686
LBBG,LATI,1,0.12822278841463453
LBBG,LDSP,3,0.1444080305664817
LQSA,LYTV,6,0.025566777052681847
LQSA,LBBG,6,0.009974280374002902
LQSA,LDDU,2,0.0025594287010101803
LQSA,LDZA,4,0.08806956382477006
LQSA,BKPR,8,0.36210653924772035
LQSA,LBSF,5,0.021416721964770433
LQSA,LWSK,4,0.07416410243687259
LQSA,LATI,8,1.8581132496317832e-05
LQSA,LDSP,2,9.461811905971473e-06
LDDU,LYTV,2,0.1877060123031918
LDDU,LBBG,5,0.060746997402928445
LDDU,LQSA,1,0.4552884111413924
LDDU,LDZA,1,0.031099055142428975
LDDU,BKPR,7,0.0037485094587270456
LDDU,LBSF,4,0.2591358406682454
LDDU,LWSK,2,0.0017028670864575998
LDDU,LATI,1,0.0001100389086175879
LDDU,LDSP,2,0.03330439653450956
LDZA,LYTV,1,0.049733775200118194
LDZA,LBBG,1,0.003992662685402062
LDZA,LQSA,2,0.005546106525471007
LDZA,LDDU,2,0.0009490083841085533
LDZA,BKPR,5,0.0011228269312765452
LDZA,LBSF,3,6.061376443353349e-09
LDZA,LWSK,1,0.004321487023770713
LDZA,LATI,4,0.0006773279604413523
LDZA,LDSP,3,1.9030222358777226e-06
BKPR,LYTV,3,0.29578324207243895
BKPR,LBBG,2,0.13227883798347875
BKPR,LQSA,8,2.3643453356388072e-05
BKPR,LDDU,3,0.05768434463828232
BKPR,LDZA,7,0.00020194495271502156
BKPR,LBSF,4,5.879956168451519e-06
BKPR,LWSK,2,0.04924054671008058
BKPR,LATI,2,0.1219185317923079
BKPR,LDSP,4,0.028305575481666057
LBSF,LYTV,8,0.002733833363828485
LBSF,LBBG,1,0.3417455171974674
LBSF,LQSA,2,0.2667121226967825
LBSF,LDDU,1,0.043532940814527375
LBSF,LDZA,5,0.25117668902391715
LBSF,BKPR,2,0.6926780712953853
LBSF,LWSK,7,0.5814003723165793
LBSF,LATI,7,0.1812713261285395
LBSF,LDSP,8,1.8933310857918247e-09
LWSK,LYTV,8,0.46064581042619257
LWSK,LBBG,1,0.04927128366633547
LWSK,LQSA,2,8.263110402524481e-05
LWSK,LDDU,7,0.012928851296282198
LWSK,LDZA,1,0.03776421752308834
LWSK,BKPR,4,0.05929950801173564
LWSK,LBSF,3,0.02733807291428621
LWSK,LATI,4,0.019335873982729776
LWSK,LDSP,2,0.02613167402944903
LATI,LYTV,1,0.23282233281201337
LATI,LBBG,1,0.015711595316799113
LATI,LQSA,7,0.06066782029165914
LATI,LDDU,2,0.02474088944632506
LATI,LDZA,7,0.5751805569632927
LATI,BKPR,6,2.59637384041183e-06
LATI,LBSF,8,0.19087751359754762
LATI,LWSK,1,0.03974696248951492
LATI,LDSP,3,0.18320756372606864
LDSP,LYTV,8,0.005865265566126699
LDSP,LBBG,5,0.015907340936049796
LDSP,LQSA,1,0.010418175387600141
LDSP,LDDU,4,0.0056861353676456085
LDSP,LDZA,8,0.0032153317598268855
LDSP,BKPR,5,0.005750270248488295
LDSP,LBSF,4,0.0019200824123096034
LDSP,LWSK,4,1.666083236746849e-05
LDSP,LATI,2,0.000594863226330217
