source,target,best_lag,p_value
EGLL,LFPG,22,0.11973420202599458
EGLL,EHAM,6,0.5018970609656919
EGLL,EDDF,5,0.05320390370767643
EGLL,LEMD,1,0.01570341580799768
EGLL,LEBL,3,0.02439120880047599
EGLL,EDDM,2,0.001375637402882714
EGLL,EGKK,7,0.20054452898557903
EGLL,LIRF,4,0.00042724139975747964
EGLL,EIDW,23,0.05215169119617963
EGLL,LATI,6,0.42665234328042767
EGLL,LQSA,13,0.2688726149491275
EGLL,LBSF,3,0.016816691634382694
EGLL,LBBG,22,0.616106689224059
EGLL,LDZA,9,0.08778288165667314
EGLL,LDSP,2,0.1914693761465242
EGLL,LDDU,6,0.08601073318304298
EGLL,BKPR,4,0.08427252962361759
EGLL,LYTV,5,8.43941993840465e-09
EGLL,LWSK,24,3.553584871436494e-05
LFPG,EGLL,2,0.007482454100998442
LFPG,EHAM,1,0.06096740302941701
LFPG,EDDF,21,1.1811036561486177e-08
LFPG,LEMD,21,0.02368546398843475
LFPG,LEBL,6,0.00010822629930640421
LFPG,EDDM,23,4.532649091358303e-10
LFPG,EGKK,3,3.0582751500767936e-08
LFPG,LIRF,7,0.02611664146810455
LFPG,EIDW,22,1.6022547859555148e-09
LFPG,LATI,15,0.00012635897023176548
LFPG,LQSA,24,0.050036515884292324
LFPG,LBSF,6,1.0131837842924425e-05
LFPG,LBBG,7,0.06410030318727773
LFPG,LDZA,18,0.408108646917696
LFPG,LDSP,1,0.1647436848521096
LFPG,LDDU,23,0.0021804935926851513
LFPG,BKPR,9,2.5024633565184438e-08
LFPG,LYTV,7,0.002816303164159837
LFPG,LWSK,6,0.03321042021607053
EHAM,EGLL,1,0.0004038169449608909
EHAM,LFPG,1,0.0011517547185264832
EHAM,EDDF,3,0.0028593116237204193
EHAM,LEMD,4,0.05137502308430183
EHAM,LEBL,1,0.0069631860560060085
EHAM,EDDM,21,0.09523416119434022
EHAM,EGKK,1,0.0005750500173709557
EHAM,LIRF,12,0.020659365571775536
EHAM,EIDW,1,0.0003796012461038283
EHAM,LATI,13,0.009555799150530472
EHAM,LQSA,23,0.00196596622067933
EHAM,LBSF,4,0.019885490112737245
EHAM,LBBG,1,0.06794573930533641
EHAM,LDZA,1,0.3456562791718337
EHAM,LDSP,1,0.5240192108928058
EHAM,LDDU,19,0.007445670602343428
EHAM,BKPR,5,0.0006717847312340447
EHAM,LYTV,6,0.06306710887204679
EHAM,LWSK,6,0.12754377868777533
EDDF,EGLL,4,0.019091082856344813
