,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.06978888203235947,0.021235026230652054,0.6899063594823591,0.2890099596631267
1,500,0.027336519116620626,0.0019289726629074426,0.8343404561200444,0.05970904073959724
2,1000,0.02136241257203194,0.00530027403032986,0.7033090226150724,0.21931619165089375
3,5000,0.008484708993789617,0.0011713441997729796,0.8416081239048967,0.09793715858075533
