,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.12058570794165491,0.02504614847065502,0.16513601132260827,0.15612263780492108
1,500,0.08574677801691473,0.010334831000719552,0.0030251174851345284,0.0027144839674065288
2,1000,0.08686750194587749,0.012627245284631196,4.796484966860789e-05,9.278793077029813e-05
3,5000,0.10057755332518985,0.011629052229599347,3.5453322039165895e-30,7.090664407797461e-30
