,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.08021362780801852,0.031652313797427487,0.5966194619519568,0.348503424615704
1,500,0.34524297508446206,0.36379687068588945,0.15776213568589303,0.18996878145505575
2,1000,0.35119849897886357,0.36172190012334393,0.007159847902213916,0.011919206822383776
3,5000,0.21840567557544127,0.3044391404625568,1.2756250673877292e-11,1.677170095629266e-11
