airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
EDDM,normal,445066,-1833577.032568009,3667158.065136018,0.08884628641921577,0.0,"(np.float64(3.1830483943205428), np.float64(14.892359083525287))",signed,minutes
EDDM,nct,445066,-1751498.9737013709,3503005.9474027418,0.005174062028608817,8.920511255777435e-11,"(np.float64(4.400922439630363), np.float64(1.2614824303933692), np.float64(-10.927218106996921), np.float64(9.132320146408027))",signed,minutes
EDDM,lognorm,246287,-857805.1769871778,1715616.3539743556,0.02896706968234941,5.742789463762506e-180,"(np.float64(0.9019329997869842), -0.9866794262787763, np.float64(8.734022066961238))",positive,minutes
EDDM,gamma,246287,-1970726.694524317,3941459.389048634,0.865458596354972,0.0,"(np.float64(0.07559343343408673), np.float64(0.016666666666666663), np.float64(3.273639240315118))",positive,minutes
EDDM,burr12,246287,-852766.382346625,1705540.76469325,0.013053829562375163,6.966864178972284e-37,"(np.float64(1.162725469626378), np.float64(4.920032354121201), np.float64(0.010664573295610883), np.float64(40.984088490811246))",positive,minutes
EDDM,gengamma,246287,-854147.2724700645,1708302.544940129,0.01976358668282291,5.373605526222294e-84,"(np.float64(1.732683697860287), np.float64(0.7447397843076953), np.float64(0.001704707013154283), np.float64(5.056037938537353))",positive,minutes
EDDM,lomax,246287,-854504.6696628593,1709015.3393257186,0.036723172829256356,5.134872440569984e-289,"(np.float64(15.670377052101529), np.float64(0.01652144149694612), np.float64(174.0333128827133))",positive,minutes
EDDM,invgauss,246287,-858202.8622702544,1716411.7245405088,0.02903485297019992,8.274492183501112e-181,"(np.float64(0.9126728060039073), np.float64(-1.6923323278863014), np.float64(14.868443071095285))",positive,minutes
EDDM,expon,246287,-855418.1661425611,1710840.3322851222,0.02443673660286938,3.40887821792948e-128,"(0.016666666666666666, 11.861021085156748)",positive,minutes
