,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.6864589217740894,0.3778395779837821,0.053362525545199414,0.1067250510901575
1,500,0.6279985651934747,0.44802193393639994,0.0014164989624861277,0.0017651370251634308
2,1000,0.4916244578790412,0.42154740838189264,0.005462054059233462,0.01092409250591347
3,5000,0.45737854583502946,0.4431843711018709,5.511493089456534e-15,1.0594421487094226e-14
