source,target,best_lag,p_value
EGLL,LFPG,2,9.088867364291995e-07
EGLL,EHAM,21,0.0019879919829653555
EGLL,EDDF,24,6.822823389508935e-06
EGLL,LEMD,10,2.2564665840727185e-05
EGLL,LEBL,23,2.4152928713773405e-06
EGLL,EDDM,5,0.06574916761369821
EGLL,EGKK,5,5.440244646587456e-13
EGLL,LIRF,3,0.0007191506514298455
EGLL,EIDW,20,2.904385039861452e-05
EGLL,LATI,21,9.250047300095248e-09
EGLL,LQSA,7,0.003559977374586261
EGLL,LBSF,8,0.0001014527226367943
EGLL,LBBG,18,0.4088822450919393
EGLL,LDZA,18,0.017638370359582843
EGLL,LDSP,17,0.016262120237957096
EGLL,LDDU,14,0.0003421096000908732
EGLL,BKPR,4,0.11526975449881059
EGLL,LYTV,1,0.48853737894831806
EGLL,LWSK,3,0.01714850668415495
LFPG,EGLL,3,4.70735868467153e-13
LFPG,EHAM,23,7.425179423537093e-05
LFPG,EDDF,24,1.5899949305510672e-06
LFPG,LEMD,2,4.938309874676025e-05
LFPG,LEBL,9,5.026185351046932e-10
LFPG,EDDM,24,0.00035280245609394136
LFPG,EGKK,3,2.226945055777824e-05
LFPG,LIRF,15,8.56454555699443e-06
LFPG,EIDW,1,4.094307786374966e-09
LFPG,LATI,5,1.2702074745410542e-07
LFPG,LQSA,19,0.14095172015855478
LFPG,LBSF,6,3.612571238271434e-09
LFPG,LBBG,21,0.004279516509288753
LFPG,LDZA,7,0.0017262769885279306
LFPG,LDSP,17,0.0010850776682696595
LFPG,LDDU,19,0.02515837749888524
LFPG,BKPR,4,9.016147711473949e-05
LFPG,LYTV,10,0.013672953508717629
LFPG,LWSK,21,1.1833209685942348e-05
EHAM,EGLL,3,4.0649021955989924e-07
EHAM,LFPG,1,4.4964019974330475e-06
EHAM,EDDF,2,0.05162534190799339
EHAM,LEMD,21,0.06884440264781995
EHAM,LEBL,21,0.03976595327838561
EHAM,EDDM,2,0.07831044363091605
EHAM,EGKK,1,0.034516270246255636
EHAM,LIRF,3,4.3583184588823035e-06
EHAM,EIDW,3,0.0005331083356375593
EHAM,LATI,4,0.00011169284529191676
EHAM,LQSA,15,0.02709060267742254
EHAM,LBSF,22,0.00010010398867387215
EHAM,LBBG,21,0.2618352375824647
EHAM,LDZA,20,0.10896571891721002
EHAM,LDSP,13,0.06006367056783393
EHAM,LDDU,10,0.05449532528689961
EHAM,BKPR,10,0.052767611315518194
EHAM,LYTV,14,0.046021898613639506
EHAM,LWSK,19,0.001442563370274811
EDDF,EGLL,4,3.437231778210584e-10
EDDF,LFPG,9,1.263101412901269e-08
EDDF,EHAM,2,0.010730878973419095
EDDF,LEMD,14,5.533022813322515e-06
EDDF,LEBL,3,0.0001027896814509803
EDDF,EDDM,13,0.02201304472834976
EDDF,EGKK,7,1.1321866439417556e-07
EDDF,LIRF,10,4.0420082290808185e-06
EDDF,EIDW,1,1.8188917730293343e-05
EDDF,LATI,8,3.242623892427539e-10
EDDF,LQSA,14,0.014704870009275476
EDDF,LBSF,9,8.63645482064831e-07
EDDF,LBBG,21,0.0020057635324335545
EDDF,LDZA,1,0.0312778576866562
EDDF,LDSP,15,4.138478939622562e-06
EDDF,LDDU,10,0.30908375152247014
EDDF,BKPR,3,0.031241453575082626
EDDF,LYTV,22,0.04401456209456896
EDDF,LWSK,4,5.53503932153825e-07
LEMD,EGLL,4,0.0012601599209275097
LEMD,LFPG,14,0.003919140964593255
LEMD,EHAM,6,0.00023870210758298178
LEMD,EDDF,23,0.0026192440683148414
LEMD,LEBL,1,0.0005092285372283721
LEMD,EDDM,6,0.0001047384420513683
LEMD,EGKK,6,0.00038026987261870914
LEMD,LIRF,21,0.0030608595453237367
LEMD,EIDW,1,0.00040128600011177733
LEMD,LATI,9,1.4764704619127734e-05
LEMD,LQSA,11,0.014148744189425735
LEMD,LBSF,8,0.0003204677983413023
LEMD,LBBG,24,0.020195906913152675
LEMD,LDZA,12,0.0210688332940231
LEMD,LDSP,21,6.392633863915805e-05
LEMD,LDDU,4,0.6707807504694485
LEMD,BKPR,3,0.004166476867942046
LEMD,LYTV,18,0.06268295462434008
LEMD,LWSK,1,0.05598503754297771
LEBL,EGLL,19,0.0022649559124867493
LEBL,LFPG,19,7.035521635612103e-05
LEBL,EHAM,4,0.043460111891796736
LEBL,EDDF,23,0.0005874002593618009
LEBL,LEMD,2,0.0006075413140624723
LEBL,EDDM,5,0.00038920154537103315
LEBL,EGKK,2,0.3249598510960817
LEBL,LIRF,1,0.0019439443445081457
LEBL,EIDW,1,0.0012169169365528335
LEBL,LATI,7,0.00030361165045265367
LEBL,LQSA,10,2.552398862957612e-08
LEBL,LBSF,1,4.0655173422738026e-05
LEBL,LBBG,23,0.5070392050555284
LEBL,LDZA,1,0.025165787928568325
LEBL,LDSP,14,6.40040086529129e-06
LEBL,LDDU,22,0.1669636231843603
LEBL,BKPR,16,0.021411098617890832
LEBL,LYTV,18,0.11482063588273139
LEBL,LWSK,1,1.218247637581836e-05
EDDM,EGLL,3,4.088922375573709e-09
EDDM,LFPG,24,7.237160159531783e-05
EDDM,EHAM,2,4.6536564394610033e-08
EDDM,EDDF,24,0.0021976484901562953
EDDM,LEMD,24,0.049246629706381585
EDDM,LEBL,21,0.0016689031173421733
EDDM,EGKK,15,1.4154328819170944e-07
EDDM,LIRF,5,0.051040220105690357
EDDM,EIDW,1,1.2941855583986785e-05
EDDM,LATI,9,9.953715437697591e-06
EDDM,LQSA,13,0.0007401769193011717
EDDM,LBSF,19,0.006708386404134355
EDDM,LBBG,3,0.0053782480984194345
EDDM,LDZA,7,0.05303697079224175
EDDM,LDSP,19,0.00935853954166616
EDDM,LDDU,19,0.015842519950811103
EDDM,BKPR,3,0.00015885322608727965
EDDM,LYTV,15,0.00020810895581375375
EDDM,LWSK,4,0.0017722346538314197
EGKK,EGLL,1,0.002314290866592037
EGKK,LFPG,21,0.0006191576021829381
EGKK,EHAM,3,0.031423542408257434
EGKK,EDDF,19,1.4665238045522733e-07
EGKK,LEMD,22,0.0001715388253148163
EGKK,LEBL,1,1.065655637320966e-06
EGKK,EDDM,19,0.008849324367559483
EGKK,LIRF,20,1.4600318880243584e-09
EGKK,EIDW,1,0.00011861582169465775
EGKK,LATI,6,6.965994908913646e-06
EGKK,LQSA,6,0.0002306857372645934
EGKK,LBSF,15,0.00118737495435406
EGKK,LBBG,6,0.3338369861043156
EGKK,LDZA,3,0.004181461219148296
EGKK,LDSP,7,0.0010054130391481478
EGKK,LDDU,11,0.5190841918760918
EGKK,BKPR,2,0.0002598708366656738
EGKK,LYTV,13,0.005485055842272802
EGKK,LWSK,16,0.0013036572316314594
LIRF,EGLL,4,3.55764435952074e-07
LIRF,LFPG,19,0.00040062599822618985
LIRF,EHAM,9,0.4823585466316199
LIRF,EDDF,2,0.0018695995507212579
LIRF,LEMD,8,0.0013784639135091606
LIRF,LEBL,2,8.345065400715564e-05
LIRF,EDDM,3,0.001799204561084745
LIRF,EGKK,9,9.382473730380156e-07
LIRF,EIDW,1,0.0006548170759220989
LIRF,LATI,8,0.006051637122545305
LIRF,LQSA,10,1.1089820114943453e-06
LIRF,LBSF,3,0.0002317454330379253
LIRF,LBBG,15,0.02585858289124141
LIRF,LDZA,15,0.007252868298859856
LIRF,LDSP,9,0.0006824216576153246
LIRF,LDDU,6,0.59913426637584
LIRF,BKPR,1,0.0037413035825324017
LIRF,LYTV,11,0.22581901499146878
LIRF,LWSK,10,2.729778149239645e-05
EIDW,EGLL,9,0.0008324497852516692
EIDW,LFPG,8,0.00021141932652308924
EIDW,EHAM,3,0.058349969607616056
EIDW,EDDF,23,5.251371405967609e-06
EIDW,LEMD,3,0.0009380063138468741
EIDW,LEBL,4,0.0013890420908877763
EIDW,EDDM,23,1.1536494080026539e-06
EIDW,EGKK,14,0.000226620638944371
