source,target,best_lag,p_value
LFPG,EGLL,3,4.70735868467153e-13
EGLL,EGKK,5,5.440244646587456e-13
LATI,LEBL,5,7.555510291849131e-12
EDDF,LATI,8,3.242623892427539e-10
EDDF,EGLL,4,3.437231778210584e-10
LFPG,LEBL,9,5.026185351046932e-10
EGKK,LIRF,20,1.4600318880243584e-09
LATI,LBSF,2,1.597129475047807e-09
LFPG,LBSF,6,3.612571238271434e-09
EDDM,EGLL,3,4.088922375573709e-09
LFPG,EIDW,1,4.094307786374966e-09
EGLL,LATI,21,9.250047300095248e-09
EDDF,LFPG,9,1.263101412901269e-08
LEBL,LQSA,10,2.552398862957612e-08
EDDM,EHAM,2,4.6536564394610033e-08
EDDF,EGKK,7,1.1321866439417556e-07
LFPG,LATI,5,1.2702074745410542e-07
EDDM,EGKK,15,1.4154328819170944e-07
EGKK,EDDF,19,1.4665238045522733e-07
EIDW,LIRF,18,3.3357638465322864e-07
