,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.057335330837772924,0.010181026809135374,0.8509415435650405,0.1299620111792681
1,500,0.0248488416441521,0.005583741990910979,0.8712381898026829,0.15882290364741372
2,1000,0.018631648737920736,0.003130809975801695,0.8408632095255921,0.08094380889578251
3,5000,0.00948744881680752,0.0031975556606204957,0.7092074810606823,0.30482578201266464
