source,target,best_lag,p_value
EGLL,LFPG,1,1.7637904493076578e-05
EGLL,EHAM,1,0.0013744689131273485
EGLL,EDDF,4,0.5697228142693652
EGLL,LEMD,1,7.947434093506534e-17
EGLL,LEBL,1,1.8515342224049428e-13
EGLL,EDDM,2,0.4689642159080505
EGLL,EGKK,1,2.286531913154348e-11
EGLL,LIRF,7,0.028721893092517364
EGLL,EIDW,3,6.020594245054795e-10
EGLL,LATI,1,3.5298342257405935e-06
EGLL,LQSA,8,1.506989620729985e-08
EGLL,LBSF,3,0.0014376491906312526
EGLL,LBBG,1,0.12970775466181206
EGLL,LDZA,7,5.984838606063993e-10
EGLL,LDSP,7,0.18703342711575474
EGLL,LDDU,6,0.017348592711379694
EGLL,BKPR,4,3.373665377347308e-08
EGLL,LYTV,8,0.00024259773524721315
EGLL,LWSK,8,0.017631478520878673
LFPG,EGLL,4,0.0004206045154090127
LFPG,EHAM,8,0.008891629606767613
LFPG,EDDF,3,0.009345554963633984
LFPG,LEMD,2,0.00018702861654365288
LFPG,LEBL,6,1.15145160306469e-05
LFPG,EDDM,4,3.431559700780309e-13
LFPG,EGKK,8,8.575939511969488e-09
LFPG,LIRF,5,0.032680221563354366
LFPG,EIDW,2,7.741636254234373e-07
LFPG,LATI,7,0.0032151156788424876
LFPG,LQSA,7,0.01614442539227216
LFPG,LBSF,7,0.15183770679201758
LFPG,LBBG,1,0.4511433425772602
LFPG,LDZA,6,0.0003843302173140626
LFPG,LDSP,1,0.6146299133382305
LFPG,LDDU,1,0.920591199399539
LFPG,BKPR,6,0.10203879528919803
LFPG,LYTV,7,0.0921125194551598
LFPG,LWSK,8,0.10915382885975436
EHAM,EGLL,3,2.3689262033659768e-05
EHAM,LFPG,1,0.021484688611237198
EHAM,EDDF,5,1.5514904264528934e-07
EHAM,LEMD,1,0.00024265715715694722
EHAM,LEBL,2,9.025329954323828e-05
EHAM,EDDM,1,2.122923836973409e-05
EHAM,EGKK,1,0.00014465304826835395
EHAM,LIRF,4,0.0124640546471343
EHAM,EIDW,1,0.00032634221659723513
EHAM,LATI,2,0.008211156582079994
EHAM,LQSA,1,0.128591131110914
EHAM,LBSF,6,0.0006470720170921847
EHAM,LBBG,4,0.04925619655604925
EHAM,LDZA,1,1.2160837218813747e-05
EHAM,LDSP,1,0.27005796721293757
EHAM,LDDU,8,0.1781705582739349
EHAM,BKPR,7,1.347078758622444e-05
EHAM,LYTV,1,0.1400539784557963
EHAM,LWSK,2,0.0003090595404125599
EDDF,EGLL,1,1.0144337020498374e-14
EDDF,LFPG,1,6.128455119330093e-08
EDDF,EHAM,5,0.20508874470376348
EDDF,LEMD,3,1.3708480162781145e-05
EDDF,LEBL,7,1.0011522077187603e-05
EDDF,EDDM,1,5.857049902905601e-16
EDDF,EGKK,1,3.1561612573442355e-08
EDDF,LIRF,8,3.388293643069315e-06
EDDF,EIDW,4,3.262300102715211e-13
EDDF,LATI,6,2.712679576389493e-07
EDDF,LQSA,6,3.3982084558020024e-05
EDDF,LBSF,6,0.00037824027196327206
EDDF,LBBG,1,0.01140014618062534
EDDF,LDZA,6,2.2069596451787778e-07
EDDF,LDSP,3,0.11937309564460093
EDDF,LDDU,8,2.4709001060395595e-06
EDDF,BKPR,6,0.023380026121507906
EDDF,LYTV,7,0.0011460563493817496
EDDF,LWSK,3,0.07339138648303686
LEMD,EGLL,3,0.0004143669381865582
LEMD,LFPG,1,0.004081226559692915
LEMD,EHAM,3,0.3303210758805099
LEMD,EDDF,3,0.04766188835838101
LEMD,LEBL,4,4.550029288957528e-06
LEMD,EDDM,3,0.18367163930815394
LEMD,EGKK,5,9.452952822506917e-05
LEMD,LIRF,1,0.011772699948269088
LEMD,EIDW,1,0.0010063636236352608
LEMD,LATI,3,1.8434305821909988e-10
LEMD,LQSA,2,3.512621171629565e-05
LEMD,LBSF,1,0.00011616210688334764
LEMD,LBBG,6,0.17935653601417714
LEMD,LDZA,2,1.0422499868170972e-05
LEMD,LDSP,1,0.03242917919848561
LEMD,LDDU,8,0.0007592965944229678
LEMD,BKPR,7,0.00038689445978089916
LEMD,LYTV,2,6.561331722379152e-05
LEMD,LWSK,1,0.0014085701234074664
LEBL,EGLL,7,0.011856497080242655
LEBL,LFPG,2,0.04151682751603919
LEBL,EHAM,1,0.18228953778744392
LEBL,EDDF,1,0.022694430336301752
LEBL,LEMD,1,0.00020027289644949142
LEBL,EDDM,5,0.0011074783320377977
LEBL,EGKK,1,0.17864613651472394
LEBL,LIRF,5,2.315756508828536e-05
LEBL,EIDW,4,0.0039209577388274915
LEBL,LATI,1,0.0006213803414237634
LEBL,LQSA,7,0.00036743505139926396
LEBL,LBSF,4,0.04735539789943603
LEBL,LBBG,3,0.7961940915128161
LEBL,LDZA,2,5.445754359085748e-05
LEBL,LDSP,1,0.05521742376341266
LEBL,LDDU,8,0.0030022925691499448
LEBL,BKPR,3,0.0023552123725349133
LEBL,LYTV,7,1.3242938822242021e-05
LEBL,LWSK,6,0.0011121908969668152
EDDM,EGLL,7,2.3945070253301375e-24
EDDM,LFPG,1,5.610740666556668e-07
EDDM,EHAM,4,0.021007523191985362
EDDM,EDDF,6,0.3088412313438877
EDDM,LEMD,6,7.15173905798282e-11
EDDM,LEBL,6,3.3610156934255508e-06
EDDM,EGKK,3,1.9963729222857014e-13
EDDM,LIRF,7,0.0005047601356560384
EDDM,EIDW,3,1.3313212797198475e-12
EDDM,LATI,8,1.162532434661049e-07
EDDM,LQSA,8,6.830227218306855e-06
EDDM,LBSF,7,0.0008432174281463711
EDDM,LBBG,1,0.1244349458903901
EDDM,LDZA,6,4.271003793860448e-11
EDDM,LDSP,8,0.0007513713215338019
EDDM,LDDU,8,0.0054679372568454225
EDDM,BKPR,6,0.0009098454349806467
EDDM,LYTV,8,0.001788411850916514
EDDM,LWSK,8,5.28188743127781e-05
EGKK,EGLL,6,0.011329917096954556
EGKK,LFPG,3,0.007108041175629018
EGKK,EHAM,1,0.01213953479363667
EGKK,EDDF,7,0.09683094399598122
EGKK,LEMD,1,1.446279314204577e-07
EGKK,LEBL,1,2.093428425298955e-09
EGKK,EDDM,8,0.17658251478258843
EGKK,LIRF,6,0.05368818278018323
EGKK,EIDW,1,2.0416643784512962e-06
EGKK,LATI,4,5.382833932451791e-05
EGKK,LQSA,8,0.012457380172524905
EGKK,LBSF,2,0.0005053070236941692
EGKK,LBBG,4,0.20043946731345674
EGKK,LDZA,4,1.5543938463089786e-07
EGKK,LDSP,8,0.0879298011580529
EGKK,LDDU,6,0.14353773454701949
EGKK,BKPR,8,0.004938720588077512
EGKK,LYTV,8,0.0004441943866327696
EGKK,LWSK,8,0.015214445568935964
LIRF,EGLL,8,1.2438771349750452e-06
LIRF,LFPG,2,0.002525984521891616
LIRF,EHAM,5,0.01842530715841874
LIRF,EDDF,7,1.141826601239084e-05
LIRF,LEMD,8,1.5611555030364734e-07
LIRF,LEBL,7,0.0012555391367946697
LIRF,EDDM,3,5.504672867546915e-05
LIRF,EGKK,3,1.604374777263862e-09
LIRF,EIDW,3,1.6519031911363571e-06
LIRF,LATI,8,0.0001027134763946769
LIRF,LQSA,8,0.001843603321772942
LIRF,LBSF,8,0.0023291726549623647
LIRF,LBBG,5,0.2564908767419759
LIRF,LDZA,8,2.756373582487927e-06
LIRF,LDSP,1,0.06568423096094067
LIRF,LDDU,3,0.09731211196351922
LIRF,BKPR,6,0.06808363589883004
LIRF,LYTV,8,0.004304174656642189
LIRF,LWSK,8,0.0022738391668801782
EIDW,EGLL,5,0.0012740147313209506
EIDW,LFPG,1,0.0029526930165755553
EIDW,EHAM,5,0.0012062793273375848
EIDW,EDDF,6,5.798674933390163e-06
EIDW,LEMD,6,9.852331107975363e-06
EIDW,LEBL,5,2.5391293127270994e-06
EIDW,EDDM,8,0.002046158553471929
EIDW,EGKK,1,1.484271771325339e-10
EIDW,LIRF,4,0.01736791933451785
EIDW,LATI,6,8.677344751805927e-06
EIDW,LQSA,6,1.0651769570589155e-06
EIDW,LBSF,5,0.0027164263949788665
EIDW,LBBG,5,0.224348386030994
EIDW,LDZA,6,1.0159984422431894e-08
EIDW,LDSP,7,0.06626089048509703
EIDW,LDDU,8,0.0037565040058450032
EIDW,BKPR,8,2.027173035822169e-08
EIDW,LYTV,8,0.024566782673959408
EIDW,LWSK,8,0.0033004601147200116
LATI,EGLL,8,0.5246570487682456
LATI,LFPG,2,0.45056433377240457
LATI,EHAM,6,0.19794288914606287
LATI,EDDF,3,0.42400605642863165
LATI,LEMD,1,0.01855713275885893
LATI,LEBL,2,0.001426714568386647
LATI,EDDM,6,0.7143249939359922
LATI,EGKK,8,0.0851022299855408
LATI,LIRF,4,0.05114283809002362
LATI,EIDW,8,0.6230232978983298
LATI,LQSA,4,0.028988929702880806
LATI,LBSF,4,0.011540305553260336
LATI,LBBG,6,0.03540171832814355
LATI,LDZA,3,2.1819260084927355e-05
LATI,LDSP,1,0.04557466644412579
LATI,LDDU,2,0.006551062413987808
LATI,BKPR,1,0.06735511409814914
LATI,LYTV,4,0.20379317171245342
LATI,LWSK,7,0.0023148547750052022
LQSA,EGLL,1,0.31499788352723423
LQSA,LFPG,6,0.11140645745363803
LQSA,EHAM,1,0.2098697418471441
LQSA,EDDF,1,0.4373744034512729
LQSA,LEMD,1,0.048204031787099554
LQSA,LEBL,1,0.0071736224471845534
LQSA,EDDM,7,0.9463908207976888
LQSA,EGKK,2,0.6959012587346312
LQSA,LIRF,1,0.43097619679706667
LQSA,EIDW,1,0.5893678904172325
LQSA,LATI,4,3.542518008314183e-07
LQSA,LBSF,1,0.06123597341073467
LQSA,LBBG,1,0.00010599100243206885
LQSA,LDZA,1,6.010075471842622e-05
LQSA,LDSP,1,0.03590750439853133
LQSA,LDDU,3,0.030625187322440444
LQSA,BKPR,4,0.05085365945120588
LQSA,LYTV,2,6.1436540145512215e-06
LQSA,LWSK,2,0.07507299631675868
LBSF,EGLL,3,0.04288229187638144
LBSF,LFPG,1,0.12513278201379655
LBSF,EHAM,8,0.06931794711333848
LBSF,EDDF,2,0.12667064037133152
LBSF,LEMD,6,0.011821597123105166
LBSF,LEBL,1,0.652008737904504
LBSF,EDDM,4,0.060803722248181376
LBSF,EGKK,4,0.02241062912050797
LBSF,LIRF,8,0.02095389867243294
LBSF,EIDW,1,0.2930889291788699
LBSF,LATI,5,0.04308826615199482
LBSF,LQSA,1,0.4996844473954305
LBSF,LBBG,7,0.1995280250963756
LBSF,LDZA,1,0.3481905195523618
LBSF,LDSP,3,0.25981649821966507
LBSF,LDDU,7,0.000590415726199878
LBSF,BKPR,3,0.05806749779653722
LBSF,LYTV,3,0.10229018414632957
LBSF,LWSK,1,0.03792316530379736
LBBG,EGLL,2,0.7144182039747644
LBBG,LFPG,6,0.022094559637663286
LBBG,EHAM,6,0.42089470987135325
LBBG,EDDF,3,0.7000093888276551
LBBG,LEMD,7,0.5167772598155236
LBBG,LEBL,1,0.25891833579692153
LBBG,EDDM,1,0.5950161930106812
LBBG,EGKK,7,0.3618817462741813
LBBG,LIRF,1,0.26163052242736096
LBBG,EIDW,8,0.6087942519831684
LBBG,LATI,1,0.10888983354363609
LBBG,LQSA,8,0.3183874510572483
LBBG,LBSF,5,0.7226863533917496
LBBG,LDZA,6,0.3816401237317395
LBBG,LDSP,3,0.06734059585454813
LBBG,LDDU,4,0.15593526616757483
LBBG,BKPR,5,0.5805686169175248
LBBG,LYTV,1,0.4857755863173666
LBBG,LWSK,3,0.06467885611341609
LDZA,EGLL,4,0.35736342143440086
LDZA,LFPG,1,0.629956847399936
LDZA,EHAM,4,0.047752063423953044
LDZA,EDDF,8,0.08496505700092509
LDZA,LEMD,1,6.185109889617441e-06
LDZA,LEBL,1,0.0008765001464445322
LDZA,EDDM,8,0.4038235534919234
LDZA,EGKK,4,0.10978975951855756
LDZA,LIRF,2,0.057392561409309255
LDZA,EIDW,6,0.11605159751155603
LDZA,LATI,7,3.720586443060131e-05
LDZA,LQSA,1,0.037518175891861655
LDZA,LBSF,5,5.625114715527204e-06
LDZA,LBBG,7,0.1655194754566632
LDZA,LDSP,3,0.005339066826961781
LDZA,LDDU,7,0.03701343596547501
LDZA,BKPR,1,0.004302440555730355
LDZA,LYTV,7,0.0004858587599227216
LDZA,LWSK,4,0.0018430914765081448
LDSP,EGLL,7,0.15146139942031323
LDSP,LFPG,3,0.18332910955795
LDSP,EHAM,1,0.1219268221157356
LDSP,EDDF,1,0.16436884298937304
LDSP,LEMD,4,0.23262026222694795
LDSP,LEBL,7,0.030254047790060808
LDSP,EDDM,7,0.6415936064005188
LDSP,EGKK,3,0.6710762254220355
LDSP,LIRF,1,0.42483953090987936
LDSP,EIDW,1,0.5774746984315496
LDSP,LATI,1,0.18640987990351854
LDSP,LQSA,4,0.6150357121276303
LDSP,LBSF,7,0.028407302532366507
LDSP,LBBG,1,0.0030338678082155075
LDSP,LDZA,6,0.013529190287033319
LDSP,LDDU,3,0.23822234893254318
LDSP,BKPR,8,0.18263457579542275
LDSP,LYTV,2,0.03112404417900163
LDSP,LWSK,1,0.4108404180860117
LDDU,EGLL,7,0.01594085795969777
LDDU,LFPG,3,0.3202892625158411
LDDU,EHAM,1,0.7760486273102938
LDDU,EDDF,6,0.000181377790919278
LDDU,LEMD,1,0.6083006902508985
LDDU,LEBL,1,0.016607392117623822
LDDU,EDDM,7,0.0017069813362827941
LDDU,EGKK,8,0.03767692617445667
