,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.7146613051219477,0.3563786384526369,0.06153771553473788,0.12307543106947577
1,500,0.6789114298238205,0.3977249534619941,0.007355118416156681,0.014710236832313362
2,1000,0.6305202127848349,0.44817433922269717,0.00015513427946568716,0.00031026740601738364
3,5000,0.690775759159489,0.3790552016397948,9.411761629528852e-111,1.8823523259057707e-110
