airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
EGLL,normal,560257,-2565411.373176232,5130826.746352464,0.10890886542108935,0.0,"(np.float64(18.30229772527013), np.float64(23.571816331311542))",signed,minutes
EGLL,nct,560257,-2411934.9481808715,4823877.896361743,0.0033977970267887736,4.806661365483053e-06,"(np.float64(3.747164992517368), np.float64(1.4161649777655902), np.float64(-3.845921744042971), np.float64(12.32710081925838))",signed,minutes
EGLL,lognorm,484981,-1975854.3880646909,3951714.7761293817,0.020838297739935008,2.2722100949278245e-183,"(np.float64(0.6798300880528034), -3.946421893598616, np.float64(20.927415086713605))",positive,minutes
EGLL,gamma,484981,-5724976.142807841,11449958.285615683,0.9384756760849313,0.0,"(np.float64(0.043413056434593686), np.float64(0.016666666666666663), np.float64(3.6971423227682774))",positive,minutes
EGLL,burr12,484981,-1970268.075173164,3940544.150346328,0.015384771551107346,3.849571280421328e-100,"(np.float64(1.4860867294018052), np.float64(3.673700585815582), np.float64(-0.1755365321805647), np.float64(50.24318225914179))",positive,minutes
EGLL,gengamma,484981,-2241826.9906156,4483661.9812312,0.41738358156725025,0.0,"(np.float64(1.7110099640757506), np.float64(0.3622139162628877), np.float64(0.016666666666666663), np.float64(1.6845520473761046))",positive,minutes
EGLL,lomax,484981,-1992113.5763742866,3984233.152748573,0.09582083926800672,0.0,"(np.float64(27339087779.099335), np.float64(0.016666666658939844), np.float64(611839905708.017))",positive,minutes
EGLL,invgauss,484981,-1977114.2747181416,3954234.5494362833,0.022122465855554885,1.2926695770432764e-206,"(np.float64(0.5013392712298335), np.float64(-5.085889339691054), np.float64(54.788820291684246))",positive,minutes
EGLL,expon,484981,-1992113.5052169242,3984231.0104338485,0.09596296027832246,0.0,"(0.016666666666666666, 22.367554364672706)",positive,minutes
