,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.1475136221439015,0.05002213250594021,0.10164600908611185,0.08296053979686924
1,500,0.1422494622600617,0.023606564888769496,6.121040181767332e-08,4.339383434893018e-08
2,1000,0.1048310997666563,0.01632760025070418,6.223202867734382e-06,1.2446109706623271e-05
3,5000,0.10805947986908515,0.01027800772066412,2.93997938900147e-46,2.7346797546566523e-46
