source,target,best_lag,p_value
EHAM,LEBL,4,0.41484380496421824
EHAM,EGLL,2,0.35252379756423446
EHAM,EGKK,7,0.12085116808507777
EHAM,LFPG,8,0.0012793097771086647
EHAM,LIRF,5,0.0749545585538358
EHAM,EDDF,5,0.028339865569852286
EHAM,LEMD,4,0.004550530079145293
EHAM,EIDW,5,0.17619969914392564
EHAM,EDDM,3,0.11735828244666899
LEBL,EHAM,5,0.13614867675426656
LEBL,EGLL,1,0.40904417652080827
LEBL,EGKK,5,6.275068835368872e-06
LEBL,LFPG,6,0.46277398000667125
LEBL,LIRF,8,0.42428843191711074
LEBL,EDDF,1,0.8411503493506858
LEBL,LEMD,4,0.0005522330220986483
LEBL,EIDW,3,0.05062203117092096
LEBL,EDDM,5,0.10710738941100276
EGLL,EHAM,2,0.025170115138117795
EGLL,LEBL,7,0.3925588445059964
EGLL,EGKK,8,0.24242421905797057
EGLL,LFPG,1,0.001516334202881677
EGLL,LIRF,5,1.7957995815402016e-07
EGLL,EDDF,5,0.43515513377494397
EGLL,LEMD,7,0.1283474000088962
EGLL,EIDW,8,0.056366636403530075
EGLL,EDDM,4,0.17485555997582597
EGKK,EHAM,5,0.3479362096025051
EGKK,LEBL,1,0.3122477437773135
EGKK,EGLL,6,0.005438093991874836
EGKK,LFPG,7,0.017273913735730756
EGKK,LIRF,7,0.520487165650827
EGKK,EDDF,1,0.015033444782915113
EGKK,LEMD,4,6.952876278957829e-07
EGKK,EIDW,2,0.08969282260936401
EGKK,EDDM,2,0.1175407579063571
LFPG,EHAM,4,0.02911905088869737
LFPG,LEBL,8,0.5503302174326364
LFPG,EGLL,1,0.021230927889429534
LFPG,EGKK,6,0.5040336029194383
LFPG,LIRF,3,0.0005149493625328962
LFPG,EDDF,7,0.07714182125557686
LFPG,LEMD,4,0.2551682319330181
LFPG,EIDW,7,0.011412026666158656
LFPG,EDDM,1,0.9020684579671633
LIRF,EHAM,5,0.01584276834870058
LIRF,LEBL,1,0.0004089884867955686
LIRF,EGLL,7,0.015181771457809566
LIRF,EGKK,4,0.04465777485383307
LIRF,LFPG,2,0.04275118674476594
LIRF,EDDF,5,7.747591187034247e-06
LIRF,LEMD,6,0.0022769111981420826
LIRF,EIDW,1,0.5125844935773082
LIRF,EDDM,7,0.0014012585303984596
EDDF,EHAM,3,0.7337259221221761
EDDF,LEBL,1,0.84358849207633
EDDF,EGLL,1,0.2256217973932877
EDDF,EGKK,1,0.7381728750206752
EDDF,LFPG,8,1.7583214660402132e-05
EDDF,LIRF,3,0.062326694612014344
EDDF,LEMD,2,0.02607778696797829
EDDF,EIDW,2,0.17411607913115681
EDDF,EDDM,3,0.24773224764816537
LEMD,EHAM,8,0.0031137821913486676
LEMD,LEBL,4,0.41912824521563885
LEMD,EGLL,6,3.1254429032405934e-09
LEMD,EGKK,8,0.3075180069178317
LEMD,LFPG,7,6.608398698726528e-05
LEMD,LIRF,8,0.007775902574923429
LEMD,EDDF,1,0.5273703655103466
LEMD,EIDW,6,0.0001033117017584655
LEMD,EDDM,8,5.4191467942405965e-05
EIDW,EHAM,3,0.20749437536678564
EIDW,LEBL,1,0.045419515958123644
EIDW,EGLL,7,0.009189930603528398
EIDW,EGKK,7,0.041794561927117786
EIDW,LFPG,2,0.010800699554582993
EIDW,LIRF,3,0.00011686637878286539
EIDW,EDDF,3,0.030177492422763824
EIDW,LEMD,8,0.18106496361842753
EIDW,EDDM,6,0.019415941581542792
EDDM,EHAM,1,0.02402113454862847
EDDM,LEBL,8,0.35315316158977716
EDDM,EGLL,2,0.00013743857138741916
EDDM,EGKK,6,0.0023638097933238412
EDDM,LFPG,2,0.00031252965738716497
EDDM,LIRF,8,0.007311156759014606
EDDM,EDDF,2,0.0792784974638721
EDDM,LEMD,8,7.809824962386139e-05
EDDM,EIDW,3,1.0812668799108731e-05
