source,target,best_lag,p_value
EGLL,LFPG,3,0.08730621292332871
EGLL,EHAM,9,0.02410268629327763
EGLL,EDDF,1,0.11386958639639691
EGLL,LEMD,22,0.0002488541635474423
EGLL,LEBL,1,0.01575835675845926
EGLL,EDDM,2,0.10482298110881409
EGLL,EGKK,3,0.013379252493532392
EGLL,LIRF,3,0.005722148289929327
EGLL,EIDW,1,0.006802614861665522
EGLL,LATI,23,1.4551637928797225e-05
EGLL,LQSA,17,0.0013723801964155003
EGLL,LBSF,1,0.09725839650720813
EGLL,LBBG,1,0.0880586029303314
EGLL,LDZA,22,0.17181758245035592
EGLL,LDSP,10,0.1313929243753048
EGLL,LDDU,1,0.0413325680610103
EGLL,BKPR,1,0.01856427608446711
EGLL,LYTV,17,0.3358113827118191
EGLL,LWSK,22,0.0023756374226169903
LFPG,EGLL,1,0.0002660423522884426
LFPG,EHAM,20,6.142557825872367e-07
LFPG,EDDF,9,9.18419137977897e-12
LFPG,LEMD,17,0.004647839849287424
LFPG,LEBL,9,0.002325930145630943
LFPG,EDDM,22,7.494388281620908e-05
LFPG,EGKK,2,2.7764174962700575e-05
LFPG,LIRF,8,0.04375194430653712
LFPG,EIDW,1,0.0011695088193850746
LFPG,LATI,12,0.22677648134720596
LFPG,LQSA,15,2.7104219544172986e-05
LFPG,LBSF,19,0.006521502109752745
LFPG,LBBG,8,0.14939789878732193
LFPG,LDZA,19,0.054073185666681164
LFPG,LDSP,8,0.026982210120083932
LFPG,LDDU,9,0.01696293834333328
LFPG,BKPR,5,0.12114838216282722
LFPG,LYTV,2,0.09437295431308791
LFPG,LWSK,1,0.1409408163271032
EHAM,EGLL,1,0.013385290777421566
EHAM,LFPG,1,0.21052555389713062
EHAM,EDDF,2,0.0036621683639561824
EHAM,LEMD,1,0.026951402556907672
EHAM,LEBL,7,0.0017991840809637642
EHAM,EDDM,17,0.01884346040614086
EHAM,EGKK,3,2.5504110424924397e-07
EHAM,LIRF,4,0.009729299541844524
EHAM,EIDW,1,0.0008523926245205547
EHAM,LATI,17,0.2862747924933474
EHAM,LQSA,20,0.03948577385871137
EHAM,LBSF,5,0.13526360868228623
EHAM,LBBG,4,0.0015856748559267232
EHAM,LDZA,2,0.009535830493309434
EHAM,LDSP,19,0.0022133076199557272
EHAM,LDDU,18,0.01682289611843544
EHAM,BKPR,4,0.017529010930775312
EHAM,LYTV,20,0.0962348679461656
EHAM,LWSK,2,0.061942128132755146
EDDF,EGLL,5,0.4034490631885763
EDDF,LFPG,4,0.4120078801225797
EDDF,EHAM,2,0.002921555165416507
EDDF,LEMD,1,0.0001249974530466854
EDDF,LEBL,10,1.551534155087887e-05
EDDF,EDDM,6,0.0018084916664175047
EDDF,EGKK,15,3.160550831701635e-06
EDDF,LIRF,11,0.012232789781161286
EDDF,EIDW,1,0.0033798236446310136
EDDF,LATI,1,0.020131426241957375
EDDF,LQSA,23,0.006612024816248411
EDDF,LBSF,11,5.577963456948351e-05
EDDF,LBBG,1,9.025295666321164e-08
EDDF,LDZA,1,0.001925087668801627
EDDF,LDSP,20,0.0007355895543579842
EDDF,LDDU,1,0.1250744461938457
EDDF,BKPR,1,0.0022753486518839196
EDDF,LYTV,10,0.2848110860613471
EDDF,LWSK,1,0.05884013189107139
LEMD,EGLL,3,0.14958231970537852
LEMD,LFPG,5,0.03938688268965927
LEMD,EHAM,24,0.06364981089683285
LEMD,EDDF,23,0.000524986272360763
LEMD,LEBL,1,3.339225742612984e-05
LEMD,EDDM,5,4.399123588256912e-05
LEMD,EGKK,5,0.0013617047859268735
LEMD,LIRF,1,0.005394601116863559
LEMD,EIDW,24,0.0031813735584242165
LEMD,LATI,1,0.0003527243786195142
LEMD,LQSA,12,0.0046837963794165455
LEMD,LBSF,18,4.7458492607491316e-05
LEMD,LBBG,1,0.23163829191551838
LEMD,LDZA,2,1.0811712709445428e-05
LEMD,LDSP,11,0.00016992775600351129
LEMD,LDDU,24,0.005438125792138634
LEMD,BKPR,4,5.227687728239277e-06
LEMD,LYTV,2,0.10869332503727135
LEMD,LWSK,2,0.020440463473948723
LEBL,EGLL,2,0.2869600890253294
LEBL,LFPG,3,0.1347921030738864
LEBL,EHAM,2,0.009632761205646387
LEBL,EDDF,21,0.009980652488975405
LEBL,LEMD,1,0.00021987580056397846
LEBL,EDDM,11,0.055551934864743684
LEBL,EGKK,20,0.006595250418380007
LEBL,LIRF,4,0.0015950251174524925
LEBL,EIDW,20,0.00030038665038490753
LEBL,LATI,20,0.011820950537954119
LEBL,LQSA,1,0.009469877700159694
LEBL,LBSF,18,6.172060742650865e-07
LEBL,LBBG,17,0.01281006771249487
LEBL,LDZA,4,0.00015249332474656267
LEBL,LDSP,21,0.004049661489207279
LEBL,LDDU,3,0.030235142563381997
LEBL,BKPR,2,0.0027613059344703387
LEBL,LYTV,4,0.07711456396828806
LEBL,LWSK,1,0.04400652471388619
EDDM,EGLL,1,0.084147297296796
EDDM,LFPG,1,0.01380562177537963
EDDM,EHAM,13,8.684605534286132e-05
EDDM,EDDF,19,0.24441145965845124
EDDM,LEMD,15,0.007583548677271764
EDDM,LEBL,20,2.2734691947049832e-11
EDDM,EGKK,9,9.231990146461546e-05
EDDM,LIRF,23,0.00012368280603958475
EDDM,EIDW,7,2.8163969420613847e-07
EDDM,LATI,3,0.4426046048117288
EDDM,LQSA,11,0.004957510809663602
EDDM,LBSF,21,1.43828029885149e-08
EDDM,LBBG,1,0.2782687430557828
EDDM,LDZA,22,2.7130208402706028e-05
EDDM,LDSP,16,0.0006722372539482685
EDDM,LDDU,21,0.000701484310794095
EDDM,BKPR,16,0.06308496494709774
EDDM,LYTV,2,0.008088464671372059
EDDM,LWSK,15,1.3173294033091573e-08
EGKK,EGLL,11,0.6231066686838682
EGKK,LFPG,4,0.010744944529085748
EGKK,EHAM,13,0.0015931698317380105
EGKK,EDDF,1,0.0022722510535956785
EGKK,LEMD,11,5.11588229534762e-05
EGKK,LEBL,8,5.838888508607946e-07
EGKK,EDDM,3,0.0016161536638039657
EGKK,LIRF,23,0.0008927728567351405
EGKK,EIDW,7,0.002006740788124615
EGKK,LATI,16,0.0282360023925908
EGKK,LQSA,11,0.0010087025918003108
EGKK,LBSF,4,0.00010904345953519368
EGKK,LBBG,14,0.00019829285914565342
EGKK,LDZA,4,0.0001977229818826815
EGKK,LDSP,11,3.398669791864314e-05
EGKK,LDDU,18,0.18218385451241298
EGKK,BKPR,1,0.014653273316910347
EGKK,LYTV,3,0.1400702834600393
EGKK,LWSK,14,0.004563854156542661
LIRF,EGLL,4,0.02919510173621744
LIRF,LFPG,1,0.007586079994159504
LIRF,EHAM,9,0.12934073622638473
LIRF,EDDF,1,0.006957416625043209
LIRF,LEMD,1,0.00029782588064542
LIRF,LEBL,1,0.007664704138965047
LIRF,EDDM,4,1.1530814434508581e-05
LIRF,EGKK,1,0.004202550847280989
LIRF,EIDW,5,0.0021398240454112505
LIRF,LATI,6,0.0193798374337153
LIRF,LQSA,24,0.02775767444009421
LIRF,LBSF,9,0.07091612851056815
LIRF,LBBG,17,0.5988232644788036
LIRF,LDZA,3,0.0005046840827690871
LIRF,LDSP,17,0.0013636638763083616
LIRF,LDDU,4,0.04384712817478408
LIRF,BKPR,22,0.024534288594758348
LIRF,LYTV,14,0.0012075432052680937
LIRF,LWSK,14,0.09462677477317377
EIDW,EGLL,3,0.1573309150970756
EIDW,LFPG,1,0.29509431290557836
EIDW,EHAM,4,0.00018359075195166117
EIDW,EDDF,2,0.008084050433111396
EIDW,LEMD,13,3.9053904285343214e-06
EIDW,LEBL,16,5.607258763884637e-09
EIDW,EDDM,22,0.0009257728653134909
EIDW,EGKK,2,3.185944425961604e-05
EIDW,LIRF,1,2.0032537604273247e-05
EIDW,LATI,5,1.4054067267040482e-05
EIDW,LQSA,24,0.004252187534123734
EIDW,LBSF,8,0.000226639121073044
EIDW,LBBG,16,0.005939377602169274
EIDW,LDZA,4,0.002304756237297117
EIDW,LDSP,11,1.476110854356539e-06
EIDW,LDDU,1,0.0576728213625889
EIDW,BKPR,5,0.0011882500348132004
EIDW,LYTV,11,0.0011023085608443401
EIDW,LWSK,18,0.01160092564317443
LATI,EGLL,19,0.00022526441890616069
LATI,LFPG,12,0.004573433826799921
LATI,EHAM,22,0.007366754314701094
LATI,EDDF,19,0.0007747252484064914
LATI,LEMD,1,0.16449461810477872
LATI,LEBL,21,0.030726774884582853
LATI,EDDM,19,0.13762946841504597
LATI,EGKK,14,0.11406588812229651
LATI,LIRF,14,0.012902074591546915
LATI,EIDW,2,0.30218605759796124
LATI,LQSA,10,0.050892291477190085
LATI,LBSF,1,0.04740882281834444
LATI,LBBG,3,0.05172990717962456
LATI,LDZA,1,0.06493912035653646
LATI,LDSP,2,0.00572772847291899
LATI,LDDU,23,0.03641209642994675
LATI,BKPR,21,0.004886689932273368
LATI,LYTV,1,0.10743676599400168
LATI,LWSK,2,1.634324213747987e-05
LQSA,EGLL,15,0.002038289820076074
LQSA,LFPG,20,0.018689811953528913
LQSA,EHAM,5,0.012799169001724954
LQSA,EDDF,10,0.02277492405698126
LQSA,LEMD,16,0.03672975735117208
LQSA,LEBL,12,0.0008758879083564125
LQSA,EDDM,19,0.003583950389925398
LQSA,EGKK,1,0.011728571333881008
LQSA,LIRF,22,0.06175033128199956
LQSA,EIDW,23,0.018064254474552534
LQSA,LATI,1,0.08214166896751462
LQSA,LBSF,3,0.004045565507916921
LQSA,LBBG,19,0.5024126246551609
LQSA,LDZA,3,0.00034858632597695036
LQSA,LDSP,3,0.01493426742985642
LQSA,LDDU,1,0.0001760836760749102
LQSA,BKPR,21,0.00401099499100885
LQSA,LYTV,2,0.5711928648077933
LQSA,LWSK,1,0.383886592482067
LBSF,EGLL,1,0.12581286667346686
LBSF,LFPG,22,0.0754635531906148
LBSF,EHAM,8,0.12412607588174963
LBSF,EDDF,23,0.1827055129679649
LBSF,LEMD,22,0.0004572965334484815
LBSF,LEBL,7,0.0014461624803583629
LBSF,EDDM,1,0.01758316597202213
