source,target,best_lag,p_value
EGLL,EDDM,24,4.9699798315874684e-27
EDDM,EIDW,3,4.304509496385616e-18
LEBL,LEMD,1,6.22694669662895e-13
LEBL,EIDW,1,8.500384265738036e-11
LFPG,LEBL,7,1.0654447056378835e-10
LEBL,LIRF,1,8.024340995767067e-10
EDDM,LFPG,1,1.4826353745069864e-09
EGKK,EIDW,1,1.741023475943741e-08
LFPG,EIDW,1,2.397667864708619e-08
EIDW,EGLL,23,2.9496541858948572e-08
EDDF,EDDM,23,5.0525158264756415e-08
LFPG,EGLL,4,1.145291380705243e-07
EIDW,EDDM,23,2.642733922988167e-07
LDZA,EGLL,21,5.196062781863323e-07
EDDM,EGLL,3,6.215807372887696e-07
LQSA,EGKK,20,8.172033644096703e-07
LFPG,LIRF,3,2.696601304739389e-06
EDDM,EDDF,19,3.326642476238702e-06
LEMD,EIDW,1,3.3515954450472624e-06
LQSA,LYTV,8,4.622036862705786e-06
