,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.6264279640210006,0.27952975805998187,0.13475453125601938,0.26950906251203877
1,500,0.3471122038227182,0.35309954821446327,0.0927445652808638,0.15147499001282874
2,1000,0.45000684909802013,0.34452546608004164,0.006109126302189609,0.00814258054114946
3,5000,0.5130302716185746,0.3493243953207882,2.869260905556287e-08,5.738521811112574e-08
