source,target,best_lag,p_value
LIRF,LBBG,14,2.982589559143404e-34
EGLL,LYTV,11,1.6510350390339413e-24
EGLL,EDDF,5,1.3969108593662058e-21
LBSF,EGLL,24,1.426337843473721e-19
LYTV,LIRF,21,3.9080939122040616e-17
EGLL,LIRF,24,9.147845632403856e-17
LFPG,LEBL,3,5.974389182367904e-13
EDDF,EGKK,21,1.5883630195785353e-12
EDDF,EHAM,1,2.8179259477275454e-11
LDZA,LQSA,3,4.41078728470777e-10
LFPG,EGLL,2,9.032226374508587e-10
EIDW,EDDM,1,1.6708698254343025e-09
LEMD,EIDW,1,3.5128007971809647e-09
EHAM,LFPG,1,5.659161304308672e-09
LDSP,EGLL,16,5.8975034955512355e-09
EDDM,LIRF,23,6.594123642868132e-09
LIRF,EDDF,24,8.415475383072484e-09
EHAM,EGKK,1,1.3770256451001736e-08
EIDW,EGKK,5,1.5922981087294782e-08
EHAM,EIDW,23,2.329642161732066e-08
