,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.056903993141814026,0.012132559263348225,0.842904838043939,0.13465311183654144
1,500,0.025295196191001724,0.003717498962132875,0.8769764961201446,0.09657102261245247
2,1000,0.023400291252385096,0.0042771630424066455,0.6434799687475639,0.20542330979360168
3,5000,0.01617327455871691,0.0036520074876393006,0.22651358364820734,0.21180906300127747
