,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.09528175717950935,0.025568800452911,0.3777065083220668,0.2968074672043556
1,500,0.09872043583622651,0.029023845323714652,0.0019042872502014346,0.001969041617383575
2,1000,0.13140624625732586,0.057609467085281876,2.8068367366875346e-07,3.6792574198565137e-07
3,5000,0.10279262165085287,0.005543084994727384,9.387579073689331e-43,1.749183013948278e-42
