source,target,best_lag,p_value
EDDF,LEMD,23,2.9154854257344835e-59
EDDM,EGLL,4,2.0448496450307527e-15
EGLL,LEBL,5,9.207411727777492e-15
EDDM,EDDF,12,2.0409055735557676e-14
EGLL,EHAM,24,2.976632083412057e-14
LQSA,LEMD,13,7.497838746348818e-14
EHAM,LEBL,2,1.965986180603345e-11
EIDW,EGLL,6,2.7601792713898048e-11
LEBL,EIDW,1,2.847617356800473e-10
EDDF,LIRF,24,2.0438206725428034e-08
EIDW,EGKK,1,3.7057180995042714e-08
LFPG,EGKK,1,4.1420358814465395e-08
EHAM,EGLL,3,6.602342790200778e-08
LQSA,EDDM,19,7.381803783592647e-08
EDDM,EHAM,24,8.935695983978188e-08
EDDF,LQSA,13,9.724941642750098e-08
EHAM,LWSK,18,1.1270847421403733e-07
LIRF,EGLL,4,1.7895801643826722e-07
EDDM,LQSA,20,5.289333640971869e-07
EGLL,LIRF,3,6.055714215097811e-07
