source,target,best_lag,p_value
LYTV,LWSK,5,0.2613232222209287
LYTV,LQSA,4,0.006152260184819815
LYTV,LBSF,1,0.03436733982785822
LYTV,LDDU,4,0.09586795643176685
LYTV,LATI,4,0.038879994435915874
LYTV,BKPR,7,0.003917396809918768
LYTV,LDSP,8,0.0001606472158986763
LYTV,LBBG,8,0.15881320681231426
LYTV,LDZA,5,0.6634510060028254
LWSK,LYTV,8,0.013505584267508992
LWSK,LQSA,1,6.625576954235819e-08
LWSK,LBSF,7,0.017193518711627186
LWSK,LDDU,6,0.18854616144916256
LWSK,LATI,2,0.0001674659387369086
LWSK,BKPR,7,0.7007117988797632
LWSK,LDSP,8,0.1454391691608745
LWSK,LBBG,1,0.38293101275937025
LWSK,LDZA,2,0.09676386741298297
LQSA,LYTV,5,0.2132688160133727
LQSA,LWSK,2,0.03863239297216873
LQSA,LBSF,4,0.05878414801304674
LQSA,LDDU,2,0.3473724038864327
LQSA,LATI,1,0.005891206646863491
LQSA,BKPR,1,0.09467880915668646
LQSA,LDSP,1,0.07979982398877875
LQSA,LBBG,3,0.2872046101421221
LQSA,LDZA,2,0.4084978942809119
LBSF,LYTV,7,0.07591930188764397
LBSF,LWSK,3,0.0017385827863128677
LBSF,LQSA,8,0.08783742182323778
LBSF,LDDU,4,0.03169100333209717
LBSF,LATI,2,0.009861519449425158
LBSF,BKPR,3,0.24358248854161993
LBSF,LDSP,1,0.12523344449424112
LBSF,LBBG,1,0.2721303486132593
LBSF,LDZA,1,0.28716625389627565
LDDU,LYTV,2,0.5007229247481155
LDDU,LWSK,1,0.05532308215484149
LDDU,LQSA,2,0.03125786702035797
LDDU,LBSF,1,0.14781576285652384
LDDU,LATI,5,0.003185986051472612
LDDU,BKPR,7,7.527080846743112e-07
LDDU,LDSP,2,0.00012324752456983182
LDDU,LBBG,7,0.6107364005883844
LDDU,LDZA,8,0.01051616849375459
LATI,LYTV,8,0.054566751999857284
LATI,LWSK,2,0.05038510450633776
LATI,LQSA,1,0.048426231116068155
LATI,LBSF,7,0.3690236403230971
LATI,LDDU,1,0.2301103876981221
LATI,BKPR,5,0.03084903962748209
LATI,LDSP,2,0.3044505431497931
LATI,LBBG,1,0.4444413194201804
LATI,LDZA,4,0.2369715793126964
BKPR,LYTV,8,0.5900755108727875
BKPR,LWSK,4,0.16755093583640943
BKPR,LQSA,1,0.0005812923924955383
BKPR,LBSF,3,0.3160174919248127
BKPR,LDDU,8,0.431440668061535
BKPR,LATI,2,0.0016160330630647683
BKPR,LDSP,2,0.41896563970859213
BKPR,LBBG,8,0.0913183011744976
BKPR,LDZA,1,0.057411472905286184
LDSP,LYTV,1,0.016817826547123008
LDSP,LWSK,2,0.07093460703480098
LDSP,LQSA,2,0.00158285715967892
LDSP,LBSF,8,0.3442698968631188
LDSP,LDDU,2,0.24347763003095782
LDSP,LATI,3,0.4549843686079442
LDSP,BKPR,2,0.3674825838922873
LDSP,LBBG,6,0.02540780427187753
LDSP,LDZA,5,0.12048244490203738
LBBG,LYTV,6,0.285161632701887
LBBG,LWSK,6,0.006510582252937323
LBBG,LQSA,7,0.041539165691168944
LBBG,LBSF,3,0.06141248104238015
LBBG,LDDU,2,0.944973240934275
LBBG,LATI,7,0.06518435341431257
LBBG,BKPR,1,0.8887785317190674
LBBG,LDSP,1,0.6308687802433107
LBBG,LDZA,1,0.7204257903604767
LDZA,LYTV,6,0.11733963595892853
LDZA,LWSK,5,0.23164304296025548
LDZA,LQSA,7,0.004272747702517747
LDZA,LBSF,2,0.0002904156343642896
LDZA,LDDU,8,3.555791108351257e-07
LDZA,LATI,6,0.13442951841089518
LDZA,BKPR,4,0.09113935696912762
LDZA,LDSP,1,0.4305140127061101
LDZA,LBBG,8,0.07809450076493565
