,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.512542252889987,0.297524074071642,0.011968332467916043,0.02184193742996474
1,500,0.21196591475833854,0.27236088422180577,0.05612638544912936,0.08908394264030305
2,1000,0.36836323605275395,0.3605143552280483,4.871460350822512e-05,7.307336326850127e-05
3,5000,0.20791983924299312,0.2663236022295384,4.4282579260350975e-10,8.856515852070194e-10
