,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.05517846507519386,0.013758064404743264,0.8631852148688186,0.18607629163334466
1,500,0.02908100612835891,0.004747404903372619,0.7560710834845613,0.13285693423771813
2,1000,0.02002456652761452,0.0026418444391567916,0.7946069673198537,0.11292632411872953
3,5000,0.013041034311632688,0.006620145782063371,0.569876209067602,0.36002022157567687
