,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.631150684568141,0.4397578963684958,0.16716767078264264,0.2811122534664882
1,500,0.8104275134566159,0.36903826496195,0.0020214369748080404,0.004042873949616082
2,1000,0.2717129689965273,0.3645063956775882,0.0009764357156634576,0.001240798426956416
3,5000,0.6723518097258431,0.4047773183907333,8.748719764006757e-26,1.7497439528013513e-25
