airport,distribution,n_samples,log_likelihood,aic,ks_statistic,p_value,parameters,data_support,units
LYTV,normal,13840,-56454.91647356865,112913.8329471373,0.07409037263869422,1.623691611351238e-66,"(np.float64(3.6355684007707136), np.float64(14.29877585074256))",signed,minutes
LYTV,nct,13840,-54833.914339084666,109675.82867816933,0.0072736441608746705,0.45458190826417355,"(np.float64(4.536447562596198), np.float64(1.0877657877427553), np.float64(-9.028788216191426), np.float64(9.615594077401166))",signed,minutes
LYTV,lognorm,8053,-28127.583799320717,56261.167598641434,0.03248955024287281,8.065662860135831e-08,"(np.float64(0.8718819177410326), -1.1484210291878525, np.float64(9.124570844157343))",positive,minutes
LYTV,gamma,8053,-51366.62041591172,102739.24083182344,0.7154367206543328,0.0,"(np.float64(0.3033403561623085), np.float64(0.016666666666666663), np.float64(3.2938867922646136))",positive,minutes
LYTV,burr12,8053,-27937.2893430628,55882.5786861256,0.014036580811140231,0.08294082165918237,"(np.float64(1.134195310838395), np.float64(7.810564490033316), np.float64(0.012216984252799306), np.float64(67.90486397793724))",positive,minutes
LYTV,gengamma,8053,-27955.19433987658,55918.38867975316,0.019902355590186827,0.0033454460016931033,"(np.float64(1.2932608638813248), np.float64(0.8992097327429627), np.float64(0.011197677777338317), np.float64(8.558002420768466))",positive,minutes
LYTV,lomax,8053,-27975.105711750868,55956.211423501736,0.02995617318366839,1.0336730319287283e-06,"(np.float64(146.18900827826053), np.float64(0.016666666666665178), np.float64(1734.5658644496552))",positive,minutes
LYTV,invgauss,8053,-28116.046819381958,56238.093638763916,0.03226316427049292,1.0216153072537595e-07,"(np.float64(0.825841022085205), np.float64(-1.8972012808765961), np.float64(16.689083997106607))",positive,minutes
LYTV,expon,8053,-27975.32847980628,55954.65695961256,0.030102992377555038,8.966832545930783e-07,"(0.016666666666666666, 11.86866178235854)",positive,minutes
