Unnamed: 0,distribution,aic,ks_statistic,p_value,parameters,airport,n_samples,log_likelihood
0.0,normal,9726863.223777857,0.1098903004001462,0.0,"(np.float64(222.23201840354807), np.float64(1175.812627698632))",,,
1.0,nct,9431068.3339493,0.0108212681797199,1.053056897544507e-58,"(np.float64(3.38640916453919), np.float64(1.1365320024833818), np.float64(-693.8999348553691), np.float64(633.3030292876147))",,,
2.0,lognorm,15802769.444799729,0.8338674171284796,0.0,"(np.float64(4.273290164696791), np.float64(-55754.00000968549), np.float64(823.5220880474021))",,,
3.0,gamma,inf,0.9980432257659322,0.0,"(np.float64(0.020193427223399195), np.float64(-2454.0000000000005), np.float64(5.3907471640431375))",,,
,burr12,2286293.725323639,0.010175419942738573,1.8399622399977703e-28,"(np.float64(1.1359767154790255), np.float64(4.158872399908842), np.float64(0.012667099964404512), np.float64(42.70372550342745))",EDDF,311706.0,-1143142.8626618194
,gengamma,2289456.3694545017,0.017365130061246514,4.44865034683078e-82,"(np.float64(2.038167349722454), np.float64(0.6534845054867068), np.float64(-0.0011740184907929458), np.float64(4.134366248144069))",EDDF,311706.0,-1144724.1847272508
,lomax,2289254.0220544417,0.029596192996201975,1.2360967203945523e-237,"(np.float64(9.238729941798915), np.float64(0.016666666666648358), np.float64(119.97596766458778))",EDDF,311706.0,-1144624.0110272209
,invgauss,2299099.116303387,0.026138930642123415,1.9102797288171597e-185,"(np.float64(1.0796381349572648), np.float64(-1.754525962616337), np.float64(15.168408139716547))",EDDF,311706.0,-1149546.5581516935
,expon,2295020.530802559,0.029829733631400956,2.1528885440351187e-241,"(0.016666666666666666, 14.605236077158175)",EDDF,311706.0,-1147508.2654012796
