,sample_size,mean_ks_statistic,std_ks_statistic,mean_p_value,std_p_value
0,100,0.06343428217995743,0.010707404831906313,0.7802234431458662,0.16605046460842693
1,500,0.33027031656788475,0.36347103258373564,0.011177730796278854,0.010675046240280659
2,1000,0.7014531820023763,0.381699754898123,0.00022355080045865036,0.0004471016009173007
3,5000,0.6553273216554046,0.4172201197489886,1.2142295108290707e-71,2.4284590216581413e-71
